,word,type,v1
761,hinderlands,VBZ,Not verb
762,hingeways,VBZ,Not verb
763,hippocras,VBZ,Not verb
764,hives,VBZ,Not verb
765,hobbledygee,VBZ,Not verb
766,holeproof,VBZ,"  <천이> 구멍이 나지 않는; <법이> 빠져나갈 구멍이 없는; 결점 없는, 완벽한  "
767,hora,VBZ,Not verb
768,hornblende,VBZ,Not verb
769,horsetree,VBZ,Not verb
770,hostry,VBZ,Not verb
771,houppelande,VBZ,Not verb
772,housewares,VBZ,Not verb
773,huh,VBZ,Not verb
774,hybodont,VBZ,Not verb
775,hydracid,VBZ,Not verb
776,hydrospire,VBZ,Not verb
777,hyoglossus,VBZ,Not verb
778,hyperaminoacidemia,VBZ,Not verb
779,hyperdolichocephal,VBZ,Not verb
780,hyperdulia,VBZ,Not verb
781,hypericum,VBZ,Not verb
782,hypnoses,VBZ,Not verb
783,hypoeosinophilia,VBZ,Not verb
784,hypopus,VBZ,Not verb
785,hypopyon,VBZ,Not verb
786,hypsibrachycephaly,VBZ,Not verb
787,hypsophobia,VBZ,Not verb
788,hystricomorphic,VBZ,  (호저(豪猪)·모르모트 따위를 포함한) 호저아목(亞目) Hystricomorpha의.  
789,impasse,VBZ,Not verb
790,impawn,VBZ,Not verb
791,impetuosity,VBZ,Not verb
792,incongruity,VBZ,Not verb
793,incontinuity,VBZ,Not verb
794,indoles,VBZ,Not verb
795,induviae,VBZ,Not verb
796,insoul,VBZ,Not verb
797,intersperse,VBZ,  (…속에·사이에) 배치하다  
798,iodinophil,VBZ,Not verb
799,is,VBZ,Not verb
800,ishpingo,VBZ,Not verb
801,isocrat,VBZ,Not verb
802,issei,VBZ,Not verb
803,itoubou,VBZ,Not verb
804,izar,VBZ,Not verb
805,jeans,VBZ,Not verb
806,jelloid,VBZ,Not verb
807,josh,VBZ,[비격식]  (가볍게) 놀리다[농담하다] (=tease)  
808,jours,VBZ,Not verb
809,jovilabe,VBZ,Not verb
810,juggins,VBZ,Not verb
811,kalends,VBZ,Not verb
812,kanara,VBZ,Not verb
813,kans,VBZ,Not verb
814,karyomerite,VBZ,Not verb
815,katabolism,VBZ,Not verb
816,kayles,VBZ,Not verb
817,keloid,VBZ,Not verb
818,kempy,VBZ,Not verb
819,kentledge,VBZ,Not verb
820,kermes,VBZ,Not verb
821,kerslam,VBZ,Not verb
822,khatib,VBZ,Not verb
823,khuskhus,VBZ,Not verb
824,kibe,VBZ,Not verb
825,kikawaeo,VBZ,Not verb
826,kilan,VBZ,Not verb
827,killas,VBZ,Not verb
828,kinsmanship,VBZ,Not verb
829,kipe,VBZ,Not verb
830,knifesmith,VBZ,Not verb
831,knop,VBZ,Not verb
832,krems,VBZ,Not verb
833,kyle,VBZ,Not verb
834,labia,VBZ,Not verb
835,labroid,VBZ,Not verb
836,labyrinthodont,VBZ,Not verb
837,lac,VBZ,Not verb
838,laches,VBZ,Not verb
839,lachryma,VBZ,Not verb
840,laet,VBZ,Not verb
841,laevogyre,VBZ,Not verb
842,lagomorphic,VBZ,Not verb
843,lai,VBZ,Not verb
844,lak,VBZ,Not verb
845,lamba,VBZ,Not verb
846,lamboys,VBZ,Not verb
847,lamelloid,VBZ,Not verb
848,laminectomy,VBZ,Not verb
849,landau,VBZ,Not verb
850,landmil,VBZ,Not verb
851,lanterloo,VBZ,Not verb
852,lapel,VBZ,Not verb
853,larbolins,VBZ,Not verb
854,lardacein,VBZ,Not verb
855,lari,VBZ,Not verb
856,larry,VBZ,"[미·속어]  열등한, 이류의, 가짜의 <물품>  "
857,larva,VBZ,Not verb
858,larynges,VBZ,Not verb
859,laryngoscopic,VBZ,Not verb
860,lathen,VBZ,Not verb
861,latiplantar,VBZ,Not verb
862,latro,VBZ,Not verb
863,lauan,VBZ,Not verb
864,laughee,VBZ,Not verb
865,lavolta,VBZ,Not verb
866,laystow,VBZ,Not verb
867,leadsman,VBZ,Not verb
868,leaves,VBZ,Not verb
869,lee,VBZ,Not verb
870,lees,VBZ,Not verb
871,lehua,VBZ,Not verb
872,leimtype,VBZ,Not verb
873,lemel,VBZ,Not verb
874,lemures,VBZ,Not verb
875,lenad,VBZ,  빌려주다 (=loan)      2.    
876,lenify,VBZ,"  완화시키다, 부드럽게 만들다  "
877,lenis,VBZ,[음성]  연음인 (→fortis)  
878,lens,VBZ,Not verb
879,lenticularis,VBZ,[기상]  (구름이) 렌즈 모양의(을 한).  
880,lentisc,VBZ,Not verb
881,leoncito,VBZ,Not verb
882,leonines,VBZ,[문예체]  사자 같은  
883,lepidomelane,VBZ,Not verb
884,lepidopteron,VBZ,Not verb
885,lepidosteoid,VBZ,Not verb
886,lepismoid,VBZ,Not verb
887,leporid,VBZ,Not verb
888,lepothrix,VBZ,Not verb
889,leproma,VBZ,Not verb
890,leptandrin,VBZ,Not verb
891,leptocephali,VBZ,Not verb
892,lepton,VBZ,Not verb
893,leptoprosopic,VBZ,Not verb
894,leptorrhin,VBZ,Not verb
895,leptostracan,VBZ,Not verb
896,leptus,VBZ,Not verb
897,lethargy,VBZ,Not verb
898,lettrin,VBZ,Not verb
899,letup,VBZ,Not verb
900,leucopenia,VBZ,Not verb
901,lev,VBZ,Not verb
902,levogyre,VBZ,Not verb
903,lewd,VBZ,"  외설적인, 선정적인 (=obscene)  "
904,lewis,VBZ,Not verb
905,lexia,VBZ,Not verb
906,libelee,VBZ,Not verb
907,libellulid,VBZ,Not verb
908,liberticidal,VBZ,"  자유 파괴의, 자유 파괴자의.  "
909,libra,VBZ,Not verb
910,licareol,VBZ,Not verb
911,ligustrin,VBZ,Not verb
912,lilac,VBZ,Not verb
913,lill,VBZ,Not verb
914,lilyfy,VBZ,Not verb
915,limacel,VBZ,Not verb
916,limacoid,VBZ,Not verb
917,limes,VBZ,Not verb
918,limicoline,VBZ,  <새 등이> 해안가에 서식하는  
919,limnograph,VBZ,Not verb
920,limnorioid,VBZ,Not verb
921,limpin,VBZ,Not verb
922,lin,VBZ,Not verb
923,lindane,VBZ,Not verb
924,lindo,VBZ,Not verb
925,lingtow,VBZ,Not verb
926,lipocaic,VBZ,Not verb
927,lipochondroma,VBZ,Not verb
928,lipovaccine,VBZ,Not verb
929,lisle,VBZ,Not verb
930,litchi,VBZ,Not verb
931,lithify,VBZ,Not verb
932,lithobioid,VBZ,Not verb
933,lithoid,VBZ,"  돌 모양의, 석질(石質)의  "
934,lithophyte,VBZ,Not verb
935,litotes,VBZ,Not verb
936,Lituites,VBZ,Not verb
937,litz,VBZ,Not verb
938,lizardtail,VBZ,Not verb
939,llyn,VBZ,Not verb
940,loa,VBZ,Not verb
941,lockram,VBZ,Not verb
942,loculicidal,VBZ,Not verb
943,lofty,VBZ,Not verb
944,lohan,VBZ,Not verb
945,lohoch,VBZ,Not verb
946,loin,VBZ,Not verb
947,loll,VBZ,  나른하게 누워[서/앉아] 있다      2.    
948,loller,VBZ,  나른하게 누워[서/앉아] 있다      2.    
949,longlegs,VBZ,Not verb
950,longs,VBZ,Not verb
951,lop,VBZ,  (나무·나뭇가지를) 자르다[잘라 내다]  
952,lophiodontoid,VBZ,Not verb
953,lophocalthrops,VBZ,Not verb
954,lophodont,VBZ,Not verb
955,lora,VBZ,Not verb
956,lori,VBZ,Not verb
957,lota,VBZ,Not verb
958,lotto,VBZ,Not verb
959,loukoum,VBZ,Not verb
960,lowth,VBZ,Not verb
961,loxodont,VBZ,  코끼리의.  
962,lucanid,VBZ,Not verb
963,luce,VBZ,Not verb
964,Luceres,VBZ,Not verb
965,luciferin,VBZ,Not verb
966,lucifugal,VBZ,Not verb
967,lucinoid,VBZ,Not verb
968,lucy,VBZ,Not verb
969,lues,VBZ,Not verb
970,lugsail,VBZ,Not verb
971,luke,VBZ,Not verb
972,lulab,VBZ,Not verb
973,lumbodynia,VBZ,Not verb
974,lumpy,VBZ,"  덩어리[응어리]가 많은, 혹투성이의  "
975,lunes,VBZ,Not verb
976,Lunulites,VBZ,Not verb
977,lura,VBZ,Not verb
978,lutrin,VBZ,Not verb
979,ly,VBZ,Not verb
980,lycaenid,VBZ,Not verb
981,lycoperdon,VBZ,Not verb
982,lyctid,VBZ,Not verb
983,lymphangioma,VBZ,Not verb
984,lysidine,VBZ,Not verb
985,macrocephalia,VBZ,Not verb
986,macrodactylia,VBZ,Not verb
987,maltha,VBZ,Not verb
988,mana,VBZ,Not verb
989,mandrin,VBZ,Not verb
990,mannan,VBZ,Not verb
991,manostat,VBZ,Not verb
992,marakapas,VBZ,Not verb
993,marseilles,VBZ,Not verb
994,martagon,VBZ,Not verb
995,mastigobranchia,VBZ,Not verb
996,meatoscopy,VBZ,Not verb
997,medicomania,VBZ,Not verb
998,megatherm,VBZ,Not verb
999,meiosis,VBZ,Not verb
1000,melancholiac,VBZ,  우울증에 걸린  
1001,meliphagidan,VBZ,Not verb
1002,melissyl,VBZ,Not verb
1003,melodic,VBZ,Not verb
1004,mem,VBZ,Not verb
1005,membrana,VBZ,Not verb
1006,merenchyma,VBZ,Not verb
1007,meropidan,VBZ,Not verb
1008,mesdames,VBZ,Not verb
1009,mesoplodont,VBZ,Not verb
1010,messieurs,VBZ,Not verb
1011,methylglyoxal,VBZ,Not verb
1012,mew,VBZ,Not verb
1013,michigan,VBZ,Not verb
1014,micrencephalia,VBZ,Not verb
1015,microcephalia,VBZ,Not verb
1016,microcolorimetry,VBZ,Not verb
1017,misoccupy,VBZ,Not verb
1018,misshapen,VBZ,"  모양이 정상이 아닌, 기형의  "
1019,mizzle,VBZ,Not verb
1020,mollycoddle,VBZ,"[못마땅함 구식이 되어감]  과잉보호하다, 온갖 응석을 다 받아 주다 (→coddle)  "
1021,molten,VBZ,  녹은  
1022,monaulos,VBZ,Not verb
1023,morgan,VBZ,Not verb
1024,morn,VBZ,Not verb
1025,myelon,VBZ,Not verb
1026,myometritis,VBZ,Not verb
1027,myrcia,VBZ,Not verb
1028,myriapodan,VBZ,Not verb
1029,myricyl,VBZ,Not verb
1030,mytilacean,VBZ,Not verb
1031,nares,VBZ,Not verb
1032,nearaivays,VBZ,Not verb
1033,needs,VBZ,Not verb
1034,niggardize,VBZ,"[고어]  인색하다, 다랍다 (be niggardly), 쩨쩨하다, 단작스럽다 (behave in a niggardly manner).      2.    "
1035,nirles,VBZ,Not verb
1036,nomothetes,VBZ,Not verb
1037,norwards,VBZ,Not verb
1038,nowaday,VBZ,"  오늘날의, 요즈음의  "
1039,o,VBZ,Not verb
1040,oaken,VBZ,[문예체]  오크로 만든  
1041,obispo,VBZ,Not verb
1042,octachordal,VBZ,"  팔현금(八絃琴)의, 전음계의.  "
1043,octopodes,VBZ,Not verb
1044,okoniosis,VBZ,Not verb
1045,okupukupu,VBZ,Not verb
1046,onocentaur,VBZ,Not verb
1047,oodles,VBZ,Not verb
1048,ophiuroidean,VBZ,Not verb
1049,opsonophilia,VBZ,Not verb
1050,Orbitolites,VBZ,Not verb
1051,orc,VBZ,Not verb
1052,orchamus,VBZ,Not verb
1053,orchel,VBZ,Not verb
1054,orchestra,VBZ,Not verb
1055,orchidacean,VBZ,Not verb
1056,orchiotomy,VBZ,Not verb
1057,orenda,VBZ,Not verb
1058,organotropism,VBZ,Not verb
1059,ornithopod,VBZ,Not verb
1060,oronoco,VBZ,Not verb
1061,orthal,VBZ,Not verb
1062,orthopraxis,VBZ,Not verb
1063,ortstein,VBZ,Not verb
1064,ostariophysan,VBZ,Not verb
1065,osteoglossoid,VBZ,Not verb
1066,osteologer,VBZ,Not verb
1067,ostracean,VBZ,Not verb
1068,otocyst,VBZ,Not verb
1069,otohemineurasthenia,VBZ,Not verb
1070,ottar,VBZ,Not verb
1071,oudenodont,VBZ,Not verb
1072,ours,VBZ,Not verb
1073,outbounds,VBZ,Not verb
1074,outclimb,VBZ,Not verb
1075,outfront,VBZ,Not verb
1076,outwallop,VBZ,Not verb
1077,overhearty,VBZ,Not verb
1078,overhour,VBZ,Not verb
1079,overinstruct,VBZ,Not verb
1080,overshorten,VBZ,Not verb
1081,oxybenzaldehyde,VBZ,Not verb
1082,oxycopaivic,VBZ,Not verb
1083,ozobrome,VBZ,Not verb
1084,paddy,VBZ,Not verb
1085,paduasoy,VBZ,Not verb
1086,paganry,VBZ,Not verb
1087,palaemonoid,VBZ,Not verb
1088,palaeocrystal,VBZ,Not verb
1089,palaeognathic,VBZ,Not verb
1090,palaeotheroid,VBZ,Not verb
1091,palaiotype,VBZ,Not verb
1092,palestra,VBZ,Not verb
1093,palillogia,VBZ,Not verb
1094,pandemy,VBZ,Not verb
1095,pandora,VBZ,Not verb
1096,pangamic,VBZ,Not verb
1097,panhandle,VBZ,Not verb
1098,paradoses,VBZ,Not verb
1099,paralyses,VBZ,  (인체의 신경·근육을) 마비시키다      2.    
1100,paralyzer,VBZ,Not verb
1101,paraxon,VBZ,Not verb
1102,parentheses,VBZ,Not verb
1103,paromphalocele,VBZ,Not verb
1104,parser,VBZ,Not verb
1105,partan,VBZ,Not verb
1106,parthenocarpic,VBZ,[식물]  단위 결실(單爲結實)(parthenocarpy)의.  
1107,parthenosperm,VBZ,Not verb
1108,parulis,VBZ,Not verb
1109,passworts,VBZ,Not verb
1110,patas,VBZ,Not verb
1111,pattypan,VBZ,Not verb
1112,paulie,VBZ,Not verb
1113,pearten,VBZ,Not verb
1114,peasantry,VBZ,Not verb
1115,pendicle,VBZ,Not verb
1116,penk,VBZ,Not verb
1117,penologic,VBZ,Not verb
1118,pentadecyl,VBZ,Not verb
1119,pentastomoid,VBZ,Not verb
1120,penuchi,VBZ,Not verb
1121,peppin,VBZ,Not verb
1122,perineocele,VBZ,Not verb
1123,perioikoi,VBZ,Not verb
1124,periphrases,VBZ,Not verb
1125,peristeromorphic,VBZ,Not verb
1126,petune,VBZ,Not verb
1127,peucites,VBZ,Not verb
1128,pharynges,VBZ,Not verb
1129,phaseolin,VBZ,Not verb
1130,pholido,VBZ,Not verb
1131,phonograph,VBZ,Not verb
1132,photelectrograph,VBZ,Not verb
1133,phrase,VBZ,[문법]  (말글을 특정한 방식으로) 표현하다      4.    
1134,phthisiophobia,VBZ,Not verb
1135,phyllobranchia,VBZ,Not verb
1136,phyllocarid,VBZ,Not verb
1137,phylloerythrin,VBZ,Not verb
1138,phyllozooid,VBZ,Not verb
1139,phytophagan,VBZ,Not verb
1140,picksmith,VBZ,Not verb
1141,piezo,VBZ,Not verb
1142,pigmaker,VBZ,Not verb
1143,pinkeye,VBZ,Not verb
1144,pinna,VBZ,Not verb
1145,pionnotes,VBZ,Not verb
1146,pipemouth,VBZ,Not verb
1147,plagiotropism,VBZ,Not verb
1148,plangor,VBZ,Not verb
1149,planosol,VBZ,Not verb
1150,platypodia,VBZ,Not verb
1151,platystencephalia,VBZ,Not verb
1152,plectognathic,VBZ,  유악류 물고기의.  
1153,plethora,VBZ,Not verb
1154,pleuropedal,VBZ,Not verb
1155,podsol,VBZ,Not verb
1156,podzol,VBZ,Not verb
1157,poignet,VBZ,Not verb
1158,pointways,VBZ,Not verb
1159,pollarchy,VBZ,Not verb
1160,pollux,VBZ,Not verb
1161,polygram,VBZ,Not verb
1162,polyodontoid,VBZ,Not verb
1163,polysiphonic,VBZ,Not verb
1164,polystele,VBZ,Not verb
1165,poppa,VBZ,Not verb
1166,porty,VBZ,Not verb
1167,postxyphoid,VBZ,Not verb
1168,praecoces,VBZ,Not verb
1169,prakriti,VBZ,Not verb
1170,preceder,VBZ,Not verb
1171,premorbid,VBZ,[신조어]  질병이 생기기 전의  
1172,prenares,VBZ,Not verb
1173,preses,VBZ,Not verb
1174,principes,VBZ,Not verb
1175,prioracy,VBZ,Not verb
1176,procedendo,VBZ,Not verb
1177,proceres,VBZ,[격식]  (특히 어렵게) 구하다[입수하다]      2.    
1178,propitiatory,VBZ,"[격식]  달래는, 회유하는  "
1179,propylene,VBZ,Not verb
1180,proteroglyphic,VBZ,Not verb
1181,protistan,VBZ,Not verb
1182,protostele,VBZ,Not verb
1183,psaltes,VBZ,Not verb
1184,pseudopionnotes,VBZ,Not verb
1185,psychosis,VBZ,Not verb
1186,pteropaedes,VBZ,Not verb
1187,ptilopaedes,VBZ,Not verb
1188,ptisan,VBZ,Not verb
1189,pubis,VBZ,Not verb
1190,puerpera,VBZ,Not verb
1191,puffin,VBZ,Not verb
1192,puli,VBZ,Not verb
1193,pulpitolatry,VBZ,Not verb
1194,punger,VBZ,Not verb
1195,punjum,VBZ,Not verb
1196,pursue,VBZ,"  추구하다, (어떤 일을 어느 정도의 기간을 두고) 밀고 나가다[해 나가다]      2.    "
1197,pyracene,VBZ,Not verb
1198,pythonomorphic,VBZ,Not verb
1199,quadratrix,VBZ,Not verb
1200,quadrivalve,VBZ,Not verb
1201,quartan,VBZ,"  <말라리아 등의 열이> 나흘마다 일어나는, 나흘마다의      2.    [명사][병리]  4일열  "
1202,quatertenses,VBZ,Not verb
1203,Queres,VBZ,Not verb
1204,quiapo,VBZ,Not verb
1205,quindecima,VBZ,Not verb
1206,rabic,VBZ,  광견병의.  
1207,rachides,VBZ,Not verb
1208,raffe,VBZ,Not verb
1209,rafty,VBZ,Not verb
1210,raki,VBZ,Not verb
1211,ralph,VBZ,Not verb
1212,ramanas,VBZ,Not verb
1213,rampart,VBZ,Not verb
1214,randan,VBZ,Not verb
1215,randem,VBZ,Not verb
1216,randy,VBZ,[英 비격식]  (성적(性的)으로) 흥분한  
1217,rang,VBZ,Not verb
1218,rapaceus,VBZ,Not verb
1219,raphania,VBZ,Not verb
1220,raphides,VBZ,Not verb
1221,rapscallionry,VBZ,Not verb
1222,raptorial,VBZ,Not verb
1223,ras,VBZ,Not verb
1224,raser,VBZ,  (건물·도시 등을 아무 것도 안 남도록) 완전히 파괴하다[휩쓸어 버리다]  
1225,ratafee,VBZ,Not verb
1226,ratcher,VBZ,Not verb
1227,ratty,VBZ,Not verb
1228,receivables,VBZ,Not verb
1229,receptaculitid,VBZ,Not verb
1230,rechafe,VBZ,Not verb
1231,reconquer,VBZ,  재정복하다  
1232,rectangle,VBZ,Not verb
1233,rectococcygeus,VBZ,Not verb
1234,recurrer,VBZ,Not verb
1235,reddy,VBZ,Not verb
1236,redeemer,VBZ,Not verb
1237,redux,VBZ,  [명사 뒤에서] 돌아온  
1238,reina,VBZ,Not verb
1239,reins,VBZ,Not verb
1240,relbun,VBZ,Not verb
1241,remains,VBZ,Not verb
1242,remap,VBZ,[컴퓨터]  (컴퓨터 자판에 있는 키의 기능을) 재배치하다  
1243,remiges,VBZ,Not verb
1244,renin,VBZ,Not verb
1245,repeller,VBZ,Not verb
1246,resorcinum,VBZ,Not verb
1247,resplice,VBZ,Not verb
1248,restuff,VBZ,Not verb
1249,reticket,VBZ,Not verb
1250,retuse,VBZ,[식물·곤충]  <잎·날개가> 끝이 둥글고 약간 움푹 들어간  
1251,rewayle,VBZ,Not verb
1252,rhabdocoele,VBZ,Not verb
1253,rhebok,VBZ,Not verb
1254,rhein,VBZ,Not verb
1255,rhexis,VBZ,Not verb
1256,rhinodynia,VBZ,Not verb
1257,rhinotheca,VBZ,Not verb
1258,rhizopodal,VBZ,Not verb
1259,rhodorhiza,VBZ,Not verb
1260,rhomboideus,VBZ,Not verb
1261,rhopaloceral,VBZ,Not verb
1262,riata,VBZ,Not verb
1263,ribbonry,VBZ,  리본의[같은].  
1264,rich,VBZ,Not verb
1265,riches,VBZ,Not verb
1266,ricinolein,VBZ,Not verb
1267,riffle,VBZ,  (종이·책장을 휙휙) 넘기다[대충 보다] (=leaf)  
1268,rockaby,VBZ,Not verb
1269,rodham,VBZ,Not verb
1270,ropes,VBZ,  (A와 B를 함께/A를 B에) (밧줄로) 묶다      4.    
1271,rosoli,VBZ,Not verb
1272,rostroid,VBZ,Not verb
1273,roupingwife,VBZ,Not verb
1274,royal,VBZ,Not verb
1275,rubelle,VBZ,Not verb
1276,rue,VBZ,[구식 또는 격식]  후회하다 (=regret)  
1277,ruffiano,VBZ,Not verb
1278,ruthenic,VBZ,"[화학]  루테늄의, 비교적 높은 원자가의 루테늄을 함유한  "
1279,sacrodynia,VBZ,Not verb
1280,saithe,VBZ,Not verb
1281,sal,VBZ,Not verb
1282,salol,VBZ,Not verb
1283,salpinges,VBZ,Not verb
1284,saltmaker,VBZ,Not verb
1285,sandy,VBZ,Not verb
1286,sapiutan,VBZ,Not verb
1287,sasa,VBZ,Not verb
1288,sauerkraut,VBZ,Not verb
1289,sawarra,VBZ,Not verb
1290,saxhorn,VBZ,Not verb
1291,scapegallows,VBZ,Not verb
1292,scaphitoid,VBZ,Not verb
1293,scelotyrbe,VBZ,Not verb
1294,schanz,VBZ,Not verb
1295,schatchen,VBZ,Not verb
1296,scheltopusik,VBZ,Not verb
1297,schiffli,VBZ,Not verb
1298,schistocoelia,VBZ,Not verb
1299,schizocoele,VBZ,Not verb
1300,schizont,VBZ,Not verb
1301,schizopodal,VBZ,Not verb
1302,sciaenoid,VBZ,  동갈민어과(科) Sciaenidae의.  
1303,sclerogenoid,VBZ,Not verb
1304,scombroidean,VBZ,Not verb
1305,scops,VBZ,Not verb
1306,scyphomedusan,VBZ,Not verb
1307,seaberry,VBZ,Not verb
1308,secateur,VBZ,Not verb
1309,semispinalis,VBZ,Not verb
1310,semola,VBZ,Not verb
1311,senna,VBZ,Not verb
1312,septocosta,VBZ,Not verb
1313,sequa,VBZ,Not verb
1314,sexagesimals,VBZ,Not verb
1315,shachle,VBZ,Not verb
1316,shaffle,VBZ,Not verb
1317,shahin,VBZ,Not verb
1318,shatan,VBZ,Not verb
1319,shears,VBZ,Not verb
1320,sherbacha,VBZ,Not verb
1321,shrunk,VBZ,Not verb
1322,shuffle,VBZ,  발을 (질질) 끌며 걷다      2.    
1323,shyly,VBZ,Not verb
1324,siak,VBZ,Not verb
1325,siamang,VBZ,Not verb
1326,sicilica,VBZ,Not verb
1327,sideburns,VBZ,Not verb
1328,silicean,VBZ,Not verb
1329,siliqua,VBZ,Not verb
1330,sillabub,VBZ,Not verb
1331,silversides,VBZ,Not verb
1332,sinistrorse,VBZ,[식물]  왼쪽으로 감기는(opp. dextrorse)  
1333,siphonogam,VBZ,Not verb
1334,sivvens,VBZ,Not verb
1335,sizes,VBZ,  크기[치수]를 표시[부여]하다      4.    
1336,skandhas,VBZ,Not verb
1337,slangkop,VBZ,Not verb
1338,slantingways,VBZ,Not verb
1339,slob,VBZ,Not verb
1340,slows,VBZ,Not verb
1341,smeth,VBZ,Not verb
1342,smiggins,VBZ,Not verb
1343,smithereens,VBZ,Not verb
1344,snuffles,VBZ,Not verb
1345,soapsuds,VBZ,Not verb
1346,sociocrat,VBZ,Not verb
1347,solenoglyph,VBZ,Not verb
1348,solenostomoid,VBZ,Not verb
1349,soles,VBZ,Not verb
1350,solventproof,VBZ,Not verb
1351,somatotropism,VBZ,Not verb
1352,somewheres,VBZ,Not verb
1353,sonnikins,VBZ,Not verb
1354,sordes,VBZ,Not verb
1355,sorites,VBZ,Not verb
1356,southeastwards,VBZ,Not verb
1357,sowens,VBZ,Not verb
1358,sozin,VBZ,Not verb
1359,sparklet,VBZ,Not verb
1360,sphaeraphides,VBZ,Not verb
1361,spheges,VBZ,Not verb
1362,sphenocephalia,VBZ,Not verb
1363,splitmouth,VBZ,Not verb
1364,sportsmanship,VBZ,Not verb
1365,springmaker,VBZ,Not verb
1366,spry,VBZ,  (=sprightly)  
1367,stab,VBZ,  (칼같이 뾰족한 것으로) 찌르다      2.    
1368,stadda,VBZ,Not verb
1369,stapelia,VBZ,Not verb
1370,staphylematoma,VBZ,Not verb
1371,starbolins,VBZ,Not verb
1372,stauromedusan,VBZ,Not verb
1373,steelworks,VBZ,Not verb
1374,stenocephalia,VBZ,Not verb
1375,sterelminthic,VBZ,Not verb
1376,stillage,VBZ,Not verb
1377,stoa,VBZ,Not verb
1378,stoic,VBZ,Not verb
1379,stonecraft,VBZ,Not verb
1380,strawy,VBZ,"  짚의, 짚 같은, 짚으로 만든; 짚으로 인; 하찮은  "
1381,strepsiceros,VBZ,Not verb
1382,stringways,VBZ,Not verb
1383,stromateoid,VBZ,Not verb
1384,strome,VBZ,Not verb
1385,stylops,VBZ,Not verb
1386,styryl,VBZ,Not verb
1387,subbourdon,VBZ,Not verb
1388,subfossil,VBZ,Not verb
1389,subtepid,VBZ,Not verb
1390,subtone,VBZ,Not verb
1391,sullen,VBZ,Not verb
1392,sulphofy,VBZ,Not verb
1393,sumbul,VBZ,Not verb
1394,supari,VBZ,Not verb
1395,superemphasis,VBZ,Not verb
1396,supersuperb,VBZ,Not verb
1397,swab,VBZ,  (상처 등을) 면봉[탈지면]으로 닦다      4.    
1398,swainsona,VBZ,Not verb
1399,swillbowl,VBZ,Not verb
1400,swipes,VBZ,Not verb
1401,switchy,VBZ,Not verb
1402,syndactylia,VBZ,Not verb
1403,synopses,VBZ,Not verb
1404,syphilis,VBZ,Not verb
1405,syringomyelia,VBZ,Not verb
1406,syrt,VBZ,Not verb
1407,tachiol,VBZ,Not verb
1408,tachygraph,VBZ,Not verb
1409,tanacetyl,VBZ,Not verb
1410,tangie,VBZ,Not verb
1411,tapis,VBZ,Not verb
1412,tawie,VBZ,"[스코]  (온)순한, 다루기 쉬운  "
1413,teache,VBZ,Not verb
1414,technocrat,VBZ,Not verb
1415,teman,VBZ,Not verb
1416,temenos,VBZ,Not verb
1417,temse,VBZ,Not verb
1418,Tentaculites,VBZ,Not verb
1419,tenuis,VBZ,Not verb
1420,testes,VBZ,Not verb
1421,tetradecapodan,VBZ,Not verb
1422,tetrapodic,VBZ,Not verb
1423,tetrathionates,VBZ,Not verb
1424,tetrole,VBZ,Not verb
1425,thalli,VBZ,Not verb
1426,theirs,VBZ,Not verb
1427,thenabouts,VBZ,Not verb
1428,thereabouts,VBZ,Not verb
1429,theromorph,VBZ,Not verb
1430,thionobenzoic,VBZ,Not verb
1431,thoroughfarer,VBZ,Not verb
1432,threap,VBZ,Not verb
1433,thurse,VBZ,Not verb
1434,thymyl,VBZ,Not verb
1435,tinselmaker,VBZ,Not verb
1436,tiresmith,VBZ,Not verb
1437,toddlekins,VBZ,Not verb
1438,toe,VBZ,Not verb
1439,ton,VBZ,Not verb
1440,topnotch,VBZ,"[구어]  일류의, 최고의  "
1441,tops,VBZ,"[속어]  <능력·인기 등이> 최고인, 제1인자인      2.    [부사][속어]  최고로  "
1442,tosy,VBZ,Not verb
1443,toug,VBZ,Not verb
1444,tracheloacromialis,VBZ,Not verb
1445,train,VBZ,"  (특정한 직업일을 위해) 교육[훈련]시키다, 교육[훈련]받다      4.    "
1446,trey,VBZ,Not verb
1447,tribuna,VBZ,Not verb
1448,trichogyne,VBZ,Not verb
1449,triddler,VBZ,Not verb
1450,Trinobantes,VBZ,Not verb
1451,triptane,VBZ,Not verb
1452,trisazo,VBZ,Not verb
1453,tritopatores,VBZ,Not verb
1454,triumphator,VBZ,Not verb
1455,trochili,VBZ,Not verb
1456,trochocephalia,VBZ,Not verb
1457,trochoides,VBZ,Not verb
1458,tropophil,VBZ,Not verb
1459,truller,VBZ,Not verb
1460,tsessebe,VBZ,Not verb
1461,tufa,VBZ,Not verb
1462,tulipflower,VBZ,Not verb
1463,tunnelmaker,VBZ,Not verb
1464,turns,VBZ,"  돌다, 돌리다      2.    "
1465,Turrilites,VBZ,Not verb
1466,tuts,VBZ,Not verb
1467,tweaky,VBZ,"  (갑자기) 잡아당기다, 비틀다      2.    "
1468,twelfth,VBZ,Not verb
1469,twentieth,VBZ,Not verb
1470,tympanites,VBZ,Not verb
1471,Usipetes,VBZ,Not verb
1472,vein,VBZ,Not verb
1473,verglas,VBZ,Not verb
1474,vives,VBZ,Not verb
1475,vortices,VBZ,Not verb
1476,wab,VBZ,Not verb
1477,wahoo,VBZ,Not verb
1478,wallbird,VBZ,Not verb
1479,wanhorn,VBZ,Not verb
