,word,type,v1
1408,expressed,VBD,"  (감정의견 등을) 나타내다, 표(현)하다 (→unexpressed)      2.    "
1409,exserted,VBD,"[생물]  <수술 등이> (꽃부리 밖으로) 돌출한, 내민  "
1410,extended,VBD,(보통 때나 예상보다) 길어진[늘어난]
1411,extinguished,VBD,(불을) 끄다 (=put out)      2.
1412,extraconstellated,VBD,Not verb
1413,extracted,VBD,추출한
1414,extradosed,VBD,(아치의) 내호(內弧)와 외호(外弧)가 평행한
1415,extrared,VBD,Not verb
1416,eyebridled,VBD,Not verb
1417,eyed,VBD,Not verb
1418,eyeshade,VBD,Not verb
1419,eyey,VBD,(특히 탐이 나거나 의심스러워서) 쳐다보다
1420,f,VBD,Not verb
1421,fabled,VBD,[문예체 또는 유머]  전설적인 (=legendary)
1422,facade,VBD,Not verb
1423,faced,VBD,Not verb
1424,facet,VBD,Not verb
1425,fade,VBD,"  (색깔이) 바래다[희미해지다], 바래게[희미해지게] 만들다      2.    "
1426,fagot,VBD,Not verb
1427,falcated,VBD,(=falcate)
1428,falconelle,VBD,Not verb
1429,fana,VBD,Not verb
1430,fanfaronade,VBD,Not verb
1431,fanged,VBD,독니[엄니]가 있는.
1432,fangot,VBD,Not verb
1433,fanioned,VBD,Not verb
1434,fantasied,VBD,Not verb
1435,fantast,VBD,Not verb
1436,fanwright,VBD,Not verb
1437,farolito,VBD,Not verb
1438,farsighted,VBD,Not verb
1439,farweltered,VBD,Not verb
1440,fasciated,VBD,"  띠로 묶은, 동여맨; [식물] <줄기·가지가> 이상 발육으로 넓적해진; [동물] 띠 모양의 줄무늬가 있는; 색대(色帶)가 있는  "
1441,fascicled,VBD,"  작은 다발이 된, (분할 간행되는 책의) 한 권의.  "
1442,fasciculated,VBD,Not verb
1443,fascinated,VBD,"  마음을 다 빼앗긴, 매료[매혹]된  "
1444,fashioned,VBD,"  [복합어를 이루어] …식[류, 풍]의  "
1445,fastigated,VBD,Not verb
1446,fatbrained,VBD,"  저능한, 어리석은.  "
1447,fatheaded,VBD,"  우둔한, 얼뜬  "
1448,fathearted,VBD,Not verb
1449,fathered,VBD,아버지[아비]가 되다      4.
1450,faussebrayed,VBD,Not verb
1451,favored,VBD,Not verb
1452,feasor,VBD,Not verb
1453,featherbed,VBD,과잉 고용의      2.    [타동사]  <일을> 과잉 고용으로 하다      3.    [타동사]  <산업·경제 등을> 정부 보조금으로 원조하다
1454,featherbrained,VBD,[비격식  못마땅함]  아주 멍청한
1455,featherheaded,VBD,"  경솔한, 덤벙거리는.  "
1456,featherpated,VBD,(=featherheaded)
1457,featherweed,VBD,Not verb
1458,feigned,VBD,Not verb
1459,feil,VBD,Not verb
1460,fell,VBD,(나무를) 베어 넘어뜨리다      3.
1461,felloe,VBD,Not verb
1462,felonweed,VBD,Not verb
1463,felt,VBD,Not verb
1464,ferned,VBD,Not verb
1465,ferntickled,VBD,Not verb
1466,ferrated,VBD,Not verb
1467,fetched,VBD,[특히 英]  (어디를 가서) 가지고[데리고/불러] 오다      2.
1468,fetlocked,VBD,Not verb
1469,feued,VBD,"  밥[우유]을 먹이다, 먹이를 주다      2.    "
1470,fezzed,VBD,터키 모자를 쓴.
1471,fibered,VBD,"  섬유질의, [복합어를 이루어] …의 섬유로 된, …한 기질의  "
1472,fibrilled,VBD,Not verb
1473,fibronucleated,VBD,Not verb
1474,ficklehearted,VBD,Not verb
1475,fico,VBD,Not verb
1476,fid,VBD,Not verb
1477,fiddlebrained,VBD,Not verb
1478,fiddleheaded,VBD,Not verb
1479,fielded,VBD,(후보선수 등을) 내보내다      4.
1480,fieldy,VBD,Not verb
1481,fiercehearted,VBD,Not verb
1482,fifteenfold,VBD,Not verb
1483,figged,VBD,Not verb
1484,figulated,VBD,Not verb
1485,figured,VBD,[전문 용어]  무늬가 많이 장식된
1486,filamented,VBD,Not verb
1487,filiformed,VBD,Not verb
1488,filmet,VBD,Not verb
1489,filose,VBD,"  실 모양의(threadlike); 끝이 실 같은, 끝이 실 모양으로 된  "
1490,fimbricated,VBD,Not verb
1491,finchbacked,VBD,Not verb
1492,fingered,VBD,Not verb
1493,finialed,VBD,꼭대기[머리] 장식이 있는.
1494,finned,VBD,"  지느러미를 가진, [복합어를 이루어] …한 지느러미가 있는  "
1495,fiorded,VBD,Not verb
1496,firearmed,VBD,Not verb
1497,firebolted,VBD,Not verb
1498,firefanged,VBD,Not verb
1499,firelight,VBD,Not verb
1500,fireweed,VBD,Not verb
1501,firmament,VBD,Not verb
1502,firmhearted,VBD,Not verb
1503,fishbed,VBD,Not verb
1504,fished,VBD,(낚싯대그물 등으로) 낚시하다[낚다]      4.
1505,fishskin,VBD,Not verb
1506,fissiped,VBD,"[동물]  분지(分趾)의, 열각류(裂脚類)의      2.    [명사][동물]  열각류의 동물 ((개·고양이·곰 등))  "
1507,fisted,VBD,Not verb
1508,fistulated,VBD,Not verb
1509,fitched,VBD,경사진
1510,fitted,VBD,Not verb
1511,fittyfied,VBD,Not verb
1512,flabellinerved,VBD,Not verb
1513,flacked,VBD,Not verb
1514,flagellated,VBD,"[격식]  (특히 종교상의 벌, 또는 성적 쾌감을 위해) 채찍질을 하다  "
1515,flamed,VBD,[문예체]  활활 타오르다      4.
1516,flanked,VBD,~이 옆[측면]에 있다      4.
1517,flanneled,VBD,Not verb
1518,flapmouthed,VBD,(개가) 입술이 축 처진.
1519,flashet,VBD,Not verb
1520,flated,VBD,Not verb
1521,flathead,VBD,Not verb
1522,flavopurpurin,VBD,Not verb
1523,flawed,VBD,결함[결점/흠]이 있는
1524,fleaseed,VBD,Not verb
1525,fleckled,VBD,a freckled face/schoolgirl      주근깨가 있는 얼굴/여학생
1526,fled,VBD,Not verb
1527,fleeced,VBD,Not verb
1528,fleshed,VBD,"  [보통 복합어를 이루어] …의 살을 한; 살이 잘 붙는, 살찐  "
1529,flew,VBD,Not verb
1530,flexured,VBD,Not verb
1531,flighted,VBD,[英 스포츠]  (공이 멋지게 날아가게) 차다[치다/던지다]
1532,flimp,VBD,Not verb
1533,flinthearted,VBD,냉혹한
1534,flit,VBD,"  (가볍게) 돌아다니다, 휙 스치다[지나가다]      2.    "
1535,flitfold,VBD,Not verb
1536,flixweed,VBD,Not verb
1537,flooded,VBD,flooded fields      물에 잠긴 들판
1538,floodlight,VBD,투광 조명등을 밝히다
1539,floodwood,VBD,Not verb
1540,floorward,VBD,Not verb
1541,floreted,VBD,작은 꽃으로 장식된
1542,floriated,VBD,"  꽃무늬의, 꽃무늬 장식을 한  "
1543,flowered,VBD,꽃무늬의
1544,flued,VBD,Not verb
1545,fluked,VBD,Not verb
1546,flunkeyhood,VBD,Not verb
1547,flunkyhood,VBD,Not verb
1548,fluoran,VBD,Not verb
1549,flurried,VBD,(특히 할 게 너무 많아서) 어쩔 줄을 모르는 (=flustered)
1550,flybelt,VBD,Not verb
1551,fogged,VBD,(유리 표면에) 수증기가 서리다[서리게 하다]      4.
1552,fold,VBD,"  (특히 종이나 천을) 접다[개키다] (→fold-up), (↔unfold)      2.    "
1553,folded,VBD,Not verb
1554,foliaged,VBD,Not verb
1555,folkright,VBD,Not verb
1556,folky,VBD,"  [구어] = FOLKSY, = FOLKIE      2.    [명사][속어]  (=FOLKIE)  "
1557,folliculated,VBD,Not verb
1558,fonted,VBD,Not verb
1559,footed,VBD,Not verb
1560,foothold,VBD,Not verb
1561,footlight,VBD,Not verb
1562,footmanhood,VBD,Not verb
1563,footnoted,VBD,Not verb
1564,forbade,VBD,Not verb
1565,forbled,VBD,Not verb
1566,forebemoaned,VBD,Not verb
1567,forechoose,VBD,Not verb
1568,foredefeated,VBD,Not verb
1569,foredeserved,VBD,Not verb
1570,forehanded,VBD,Not verb
1571,foreheaded,VBD,Not verb
1572,foreinclined,VBD,Not verb
1573,foremelt,VBD,Not verb
1574,forenamed,VBD,"  전술(前述)한, 전기(前記)한, 앞서 이름을 언급한  "
1575,forepossessed,VBD,Not verb
1576,forepretended,VBD,Not verb
1577,forerecited,VBD,Not verb
1578,foresaid,VBD,"  전술한, 앞서 말한  "
1579,foreset,VBD,Not verb
1580,foresighted,VBD,"  선견지명이 있는, 깊은 생각이 있는  "
1581,forespecified,VBD,Not verb
1582,forested,VBD,숲으로 뒤덮인
1583,forethought,VBD,Not verb
1584,forevouched,VBD,Not verb
1585,forewonted,VBD,Not verb
1586,forgot,VBD,Not verb
1587,forked,VBD,한쪽 끝이 두 갈래인[갈라진]
1588,forleft,VBD,Not verb
1589,formed,VBD,Not verb
1590,formose,VBD,Not verb
1591,formulaic,VBD,[격식]  정형화된
1592,forrit,VBD,Not verb
1593,forset,VBD,Not verb
1594,forthfigured,VBD,Not verb
1595,fortnight,VBD,Not verb
1596,fortuned,VBD,Not verb
1597,fortyfold,VBD,Not verb
1598,fossed,VBD,Not verb
1599,fossilated,VBD,Not verb
1600,fossiled,VBD,Not verb
1601,fougade,VBD,Not verb
1602,found,VBD,(조직·기관을 특히 돈을 대서) 설립하다 (=establish)      2.
1603,foundationed,VBD,Not verb
1604,fountained,VBD,"  샘[수원]이 있는, 분수가 있는.  "
1605,foveolated,VBD,Not verb
1606,foxhound,VBD,Not verb
1607,foxtailed,VBD,Not verb
1608,fracted,VBD,"[폐어]  BROKEN , (문장학) (도형(圖形)이) 파손된.  "
1609,fragmented,VBD,a fragmented society      해체된 사회
1610,framed,VBD,a framed photograph      액자에 넣은[테두리를 두른] 사진
1611,frampold,VBD,Not verb
1612,frankhearted,VBD,Not verb
1613,frankincensed,VBD,Not verb
1614,fratched,VBD,Not verb
1615,fratricidal,VBD,to be engaged in a fratricidal struggle      형제[동포]끼리 서로 죽이는 싸움에 휘말려 있다
1616,frayed,VBD,(천이[을]) 해어지다[해어지게 하다]      2.
1617,freckened,VBD,Not verb
1618,freckled,VBD,a freckled face/schoolgirl      주근깨가 있는 얼굴/여학생
1619,frederik,VBD,Not verb
1620,freed,VBD,free의 과거분사
1621,freehanded,VBD,"  통이큰 , 한가한  "
1622,freightment,VBD,Not verb
1623,frenched,VBD,Not verb
1624,frenchify,VBD,Not verb
1625,frenzied,VBD,"  광분한, 광란한  "
1626,freshhearted,VBD,Not verb
1627,fretted,VBD,[전문 용어]  무늬가 새겨진
1628,fried,VBD,Not verb
1629,friended,VBD,Not verb
1630,fright,VBD,Not verb
1631,frilled,VBD,[英]  주름장식을 단 (=ruffled)
1632,fringed,VBD,a carpet with a fringed edge      가장자리에 (장식용) 술을 단 카펫
1633,frogeye,VBD,Not verb
1634,frogged,VBD,늑골 모양의 장식이 붙은(cf. FROG)
1635,froghood,VBD,Not verb
1636,fronded,VBD,"[식물]  엽상체가 있는, 잎이 무성한.  "
1637,frosted,VBD,Not verb
1638,frowst,VBD,Not verb
1639,frowze,VBD,Not verb
1640,froze,VBD,Not verb
1641,fructed,VBD,Not verb
1642,fruited,VBD,Not verb
1643,fruitwood,VBD,Not verb
1644,fucosan,VBD,Not verb
1645,fullhearted,VBD,"  = WHOLEHEARTED; 자신 있는, 열심인  "
1646,fullmouthed,VBD,"  큰 소리의(loud); 목소리가 우렁찬(sonorous), 시끄러운; <개가> 큰 소리로 짖는; <마소 등이> 이가 다 난  "
1647,fumet,VBD,Not verb
1648,funded,VBD,"  적립되어 있는, 자금화한 (→funded debt)  "
1649,fungi,VBD,Not verb
1650,furfuran,VBD,Not verb
1651,furied,VBD,Not verb
1652,furred,VBD,"  백태가 낀, 털로 덮인  "
1653,furzed,VBD,Not verb
1654,fused,VBD,"  퓨즈를 단, 신관을 단  "
1655,fusillade,VBD,Not verb
1656,gabelled,VBD,"  세금이 붙은, 물품세가 붙은.  "
1657,gabioned,VBD,Not verb
1658,gadded,VBD,"  추가된, 부가된  "
1659,gade,VBD,Not verb
1660,gainyield,VBD,Not verb
1661,gaited,VBD,[보통 복합어를 이루어] 걸음걸이가 …한
1662,galeated,VBD,"  헬멧을 쓴, 투구 모양의  "
1663,galled,VBD,(나무) 혹병에 걸린
1664,galleried,VBD,관람석이 있는
1665,gallooned,VBD,가느다란 끈이 있는.
1666,gambade,VBD,Not verb
1667,gamboised,VBD,Not verb
1668,gambreled,VBD,Not verb
1669,gangliated,VBD,(=GANGLIONATED)
1670,gardened,VBD,[英]  정원 가꾸기를 하다
1671,gargoyled,VBD,이무기돌로 장식된.
1672,garnished,VBD,(요리에) 고명을 얹다      2.    [명사]  고명
1673,garreted,VBD,다락방이 있는.
1674,gatewright,VBD,Not verb
1675,gauffered,VBD,Not verb
1676,gaunted,VBD,Not verb
1677,gave,VBD,Not verb
1678,gawkihood,VBD,Not verb
1679,geared,VBD,Not verb
1680,gearset,VBD,Not verb
1681,ged,VBD,Not verb
1682,gelatined,VBD,Not verb
1683,gelatose,VBD,Not verb
1684,gelidness,VBD,Not verb
1685,gematria,VBD,Not verb
1686,gemeled,VBD,Not verb
1687,geminated,VBD,"  싹트다, 시작되다; 싹트게 하다  "
1688,geniculated,VBD,Not verb
1689,genoblast,VBD,Not verb
1690,gentlehearted,VBD,Not verb
1691,gentlemanhood,VBD,Not verb
1692,gentlemouthed,VBD,Not verb
1693,gentlewomanhood,VBD,Not verb
1694,geophilid,VBD,Not verb
1695,gerated,VBD,Not verb
1696,gested,VBD,Not verb
1697,gewgawed,VBD,"  겉만 번드르르한, 싸구려의.  "
1698,ghostified,VBD,Not verb
1699,ghostweed,VBD,Not verb
1700,gibbed,VBD,Not verb
1701,gied,VBD,Not verb
1702,gifted,VBD,Not verb
1703,gigot,VBD,Not verb
1704,gilded,VBD,Not verb
1705,gilled,VBD,"  아가미가 있는, (버섯 갓 안쪽에) 주름이 있는  "
1706,gimbaled,VBD,Not verb
1707,gimleteyed,VBD,눈이 날카로운
1708,gimped,VBD,Not verb
1709,ginghamed,VBD,Not verb
1710,ginned,VBD,Not verb
1711,girlhood,VBD,Not verb
1712,glaciered,VBD,Not verb
1713,glassie,VBD,Not verb
1714,glazed,VBD,"  멀건, 멍한  "
1715,gleed,VBD,Not verb
1716,glissade,VBD,Not verb
1717,globed,VBD,Not verb
1718,glom,VBD,[美 비격식]  훔치다
1719,glossed,VBD,주석[해설]을 달다
1720,gnarled,VBD,Not verb
1721,gnocchetti,VBD,Not verb
1722,gnomed,VBD,Not verb
1723,goateed,VBD,아래턱[염소] 수염이 난.
1724,goatweed,VBD,Not verb
1725,gobleted,VBD,Not verb
1726,godded,VBD,Not verb
1727,godfatherhood,VBD,Not verb
1728,godhead,VBD,Not verb
1729,godmotherhood,VBD,Not verb
1730,goffered,VBD,개설된
1731,goggled,VBD,Not verb
1732,goitered,VBD,Not verb
1733,goldenmouthed,VBD,"  웅변의, 구변이 좋은(eloquent)  "
1734,goodhearted,VBD,친절한
1735,goodwillit,VBD,Not verb
1736,goosenecked,VBD,Not verb
1737,gooseweed,VBD,Not verb
1738,gorbellied,VBD,Not verb
1739,gorged,VBD,<동물이> 목 둘레에 고리처럼 두른
1740,gormed,VBD,Not verb
1741,gossamered,VBD,Not verb
1742,gossipred,VBD,Not verb
1743,got,VBD,Not verb
1744,gourmet,VBD,Not verb
1745,gowked,VBD,Not verb
1746,graded,VBD,등급[단계]이 나뉜
1747,graduated,VBD,Not verb
1748,grained,VBD,Not verb
1749,grank,VBD,Not verb
1750,granulated,VBD,Not verb
1751,graped,VBD,Not verb
1752,grasscut,VBD,Not verb
1753,grassweed,VBD,Not verb
1754,gratified,VBD,She was gratified to find that they had followed her advice.      그녀는 그들이 자신의 충고를 따랐다는 것을 알고 흐뭇했다.
1755,graved,VBD,Not verb
1756,greasewood,VBD,Not verb
1757,greatcoated,VBD,Not verb
1758,greathearted,VBD,Not verb
1759,greenheaded,VBD,Not verb
1760,greenswarded,VBD,푸른 잔디가 깔린.
1761,greenweed,VBD,Not verb
1762,grew,VBD,Not verb
1763,grieced,VBD,Not verb
1764,grillade,VBD,Not verb
1765,grilled,VBD,Not verb
1766,grizzled,VBD,[문예체]  (머리가) 반백이 된[희끗희끗한]
1767,groined,VBD,Not verb
1768,grommet,VBD,Not verb
1769,grosgrained,VBD,Not verb
1770,grounded,VBD,현실에 기반을 둔
1771,grouped,VBD,Not verb
1772,groved,VBD,Not verb
1773,growed,VBD,[방언]grow의 과거·과거 분사.
1774,grubbed,VBD,Not verb
1775,guarded,VBD,"  조심스러운, 신중한 (=cautious), (↔unguarded)  "
1776,guernseyed,VBD,Not verb
1777,guillotinade,VBD,Not verb
1778,guilt,VBD,Not verb
1779,gummed,VBD,한 쪽에 풀칠이 되어 있는[접착제가 발라져 있는]
1780,gumweed,VBD,Not verb
1781,gunbright,VBD,Not verb
1782,gurl,VBD,Not verb
1783,gushet,VBD,Not verb
1784,guttated,VBD,"[생물]  물방울 모양의 (반점이 있는), 물방울을 품은  "
1785,habilimented,VBD,(…한 옷을) 입은 ((in))
1786,habited,VBD,Not verb
1787,hackbolt,VBD,Not verb
1788,hacked,VBD,Not verb
1789,hacksaw,VBD,Not verb
1790,hackthorn,VBD,Not verb
1791,had,VBD,"  가졌다, (가지고) 있었다      2.    "
1792,hade,VBD,Not verb
1793,hagborn,VBD,"  마녀에게서 태어난, 마녀를 어머니로 하는  "
1794,haggardness,VBD,Not verb
1795,hailweed,VBD,Not verb
1796,haircut,VBD,Not verb
1797,haired,VBD,Not verb
1798,hairweed,VBD,Not verb
1799,halfheaded,VBD,Not verb
1800,halfpaced,VBD,Not verb
1801,hallmarked,VBD,(귀금속에) 품질 보증 마크를 찍다
1802,hallowed,VBD,Not verb
1803,hallucined,VBD,Not verb
1804,halobios,VBD,Not verb
1805,ham,VBD,Not verb
1806,hamated,VBD,Not verb
1807,hamleted,VBD,Not verb
1808,hammerheaded,VBD,"  머리가 망치 모양인, 우둔한(stupid)  "
1809,hammersmith,VBD,Not verb
1810,hamulose,VBD,Not verb
1811,hanced,VBD,Not verb
1812,handed,VBD,Not verb
1813,handicapped,VBD,Not verb
1814,handicuff,VBD,Not verb
1815,handled,VBD,"  [종종 복합어를 이루어] 핸들이 있는, 자루가 달린  "
1816,handmaid,VBD,Not verb
1817,handspoke,VBD,Not verb
1818,handstroke,VBD,Not verb
1819,hao,VBD,Not verb
1820,haplodont,VBD,Not verb
1821,hardfisted,VBD,Not verb
1822,hardhanded,VBD,Not verb
1823,hardheaded,VBD,Not verb
1824,hardhearted,VBD,"  무정한, 냉혹한(merciless)  "
1825,hardishrew,VBD,Not verb
1826,hardmouthed,VBD,Not verb
1827,harebrained,VBD,"  <사람·계획 등이> 변덕스러운, 들뜬, 경솔한, 무모한  "
1828,harefooted,VBD,"  발이 빠른, 토끼 같은 발을 가진  "
1829,harelipped,VBD,Not verb
1830,harlequinade,VBD,Not verb
1831,harmattan,VBD,Not verb
1832,harmost,VBD,Not verb
1833,harquebusade,VBD,Not verb
1834,hartshorn,VBD,Not verb
1835,hatred,VBD,Not verb
1836,hatted,VBD,모자 쓴
1837,haught,VBD,Not verb
1838,haunched,VBD,"  엉덩이의, 둔부의.  "
1839,haustellated,VBD,Not verb
1840,hawked,VBD,"  (물건을) 팔러 다니다, 행상을 다니다 (=peddle)      4.    "
1841,hawkweed,VBD,Not verb
1842,hawthorned,VBD,Not verb
1843,hayseed,VBD,Not verb
1844,hazeled,VBD,Not verb
1845,hazen,VBD,Not verb
1846,head,VBD,(특정 방향으로) 가다[향하다]      5.
1847,headed,VBD,Not verb
1848,headlight,VBD,Not verb
1849,headmold,VBD,Not verb
1850,hearted,VBD,"  [보통 복합어를 이루어] …한 마음씨의, …의 마음을 가진  "
1851,heartweed,VBD,Not verb
1852,heathered,VBD,Not verb
1853,heathy,VBD,"  히스의, 히스 비슷한, 히스로 덮인; 히스가 무성한  "
1854,heatstroke,VBD,Not verb
1855,heavyhanded,VBD,Not verb
1856,heavyheaded,VBD,"  머리가 무거운[둔한], 우둔한; 상부가 무거운 ((이삭 따위)); 졸린  "
1857,heavyweight,VBD,Not verb
1858,hecatomped,VBD,Not verb
1859,hectorism,VBD,Not verb
1860,hederose,VBD,Not verb
1861,heed,VBD,[격식]  (남의 충고경고에) 주의를 기울이다 (=take notice of)
1862,heeled,VBD,Not verb
1863,heft,VBD,"  들어올리다, 들어 옮기다      2.    "
1864,height,VBD,Not verb
1865,heliast,VBD,Not verb
1866,heliophilia,VBD,Not verb
1867,hellbred,VBD,Not verb
1868,helmed,VBD,Not verb
1869,hemiasynergia,VBD,Not verb
1870,hemihydrated,VBD,반수화물(半水化物)의.
1871,heptagon,VBD,Not verb
1872,heptahydrated,VBD,Not verb
1873,heptasyllabic,VBD,7음절의 말[시행(詩行)]의
1874,herbaged,VBD,"  풀의, 초본 식물의.  "
1875,hereright,VBD,Not verb
1876,hermidin,VBD,Not verb
1877,herohead,VBD,Not verb
1878,hersed,VBD,Not verb
1879,heterochromatized,VBD,Not verb
1880,heterostyled,VBD,Not verb
1881,hexagon,VBD,Not verb
1882,hexahydrated,VBD,Not verb
1883,hexaped,VBD,Not verb
1884,hi,VBD,Not verb
1885,hidalgo,VBD,Not verb
1886,hiddenmost,VBD,Not verb
1887,hided,VBD,(남이 보거나 찾지 못하게) 감추다[숨기다] (=conceal)      2.
1888,hield,VBD,Not verb
1889,highbred,VBD,Not verb
1890,highhanded,VBD,고압적인
1891,highhearted,VBD,Not verb
1892,highlight,VBD,(특히 사람들이 더 많은 관심을 기울이도록) 강조하다      2.
1893,hight,VBD,Not verb
1894,hillocked,VBD,Not verb
1895,hilus,VBD,Not verb
1896,hindsight,VBD,Not verb
1897,hipmold,VBD,Not verb
1898,hipped,VBD,Not verb
1899,hired,VBD,"  고용된; 세 주는; 빌린, 임대의; 세낸 물건의  "
1900,histoblast,VBD,Not verb
1901,historiated,VBD,(문단의 첫 글자나 책장 가장자리를) 그림 무늬로 꾸민
1902,hoarheaded,VBD," grey-headed, grey-haired [Br.], gray-headed, gray-haired [Am.], hoar-headed [dated] "
1903,hoaryheaded,VBD,"  흰머리의, 백발의  "
1904,hobbledehoyhood,VBD,Not verb
1905,hobnailed,VBD,"  (구두에) 징을 박은, 징박은 구두를 신은; 시골뜨기의, 촌스러운.  "
1906,hogged,VBD,<배·도로가> 중앙이 솟아오른
1907,hognose,VBD,Not verb
1908,hogweed,VBD,Not verb
1909,hollowfaced,VBD,Not verb
1910,hollowhearted,VBD,불성실한
1911,hollyhock,VBD,Not verb
1912,holmgang,VBD,Not verb
1913,holstered,VBD,Not verb
1914,homebred,VBD,"  제집[나라]에서 자란; 국산의; 세상 모르는; 세련되지 않은, 촌스러운, 거친, 소박한  "
1915,homefelt,VBD,[고어]  가슴에 사무치는
1916,homostyled,VBD,[식물]  동형 암술대의.
1917,honeycombed,VBD,벌집 모양의
1918,honeyed,VBD,Not verb
1919,honeyhearted,VBD,Not verb
1920,honeylipped,VBD,Not verb
1921,honeymoonlight,VBD,Not verb
1922,honeymouthed,VBD,"  말을 잘 꾸며대는, 달콤한 말을 잘하는  "
1923,honeysuckled,VBD,Not verb
1924,honied,VBD,(=HONEYED)
1925,hooded,VBD,Not verb
1926,hoofed,VBD,"  …한 발굽이 있는, 유제(有蹄)의, 발굽 모양의; (신발의) 앞이 둥글고 넓적한  "
1927,hooked,VBD,Not verb
1928,hookweed,VBD,Not verb
1929,hooped,VBD,고리 모양의
1930,hoped,VBD,"  바라다, 희망[기대]하다      2.    [명사]  희망, 기대      3.    [명사]  바라는[기대하는] 것, 희망 (사항)  "
1931,hopped,VBD,한 발로 깡충깡충 뛰다      2.
1932,horned,VBD,"  뿔이 있는, 뿔 모양의 돌기가 있는  "
1933,hornify,VBD,각질화(角質化)하다.
1934,hornyhanded,VBD,막일로 손이 딱딱해진
1935,horsefight,VBD,Not verb
1936,horsehaired,VBD,"  말갈기의, 마미단의.  "
1937,horsewood,VBD,Not verb
1938,hosed,VBD,[英]  호스로 물을 뿌리다[씻다]
1939,hotbed,VBD,Not verb
1940,hotbrained,VBD,[고어]  (=HOTHEADED)
1941,hotheaded,VBD,"  성급한, 성마른(impetuous)  "
1942,hothearted,VBD,Not verb
1943,hotmouthed,VBD,Not verb
1944,hotspurred,VBD,"  성미가 급한, 무모한.  "
1945,housebroke,VBD,Not verb
1946,housewright,VBD,Not verb
1947,hove,VBD,Not verb
1948,hucho,VBD,Not verb
1949,hucklebacked,VBD,Not verb
1950,hugsome,VBD,Not verb
1951,hulverheaded,VBD,Not verb
1952,humblehearted,VBD,Not verb
1953,humet,VBD,Not verb
1954,humpbacked,VBD,Not verb
1955,hunchbacked,VBD,(=HUMPBACKED)
1956,hundred,VBD,Not verb
1957,hundredfold,VBD,Not verb
1958,hundredweight,VBD,Not verb
1959,hurled,VBD,(거칠게) 던지다      2.
1960,hurried,VBD,서둘러 하는 (↔unhurried)
1961,husbandfield,VBD,Not verb
1962,hushcloth,VBD,Not verb
1963,husked,VBD,(곡물씨앗 등의) 겉껍질을 벗기다
1964,hydrated,VBD,"  수화한, 함수(含水)의  "
1965,hydraulicked,VBD,Not verb
1966,hydromyelia,VBD,Not verb
1967,hydrophoran,VBD,Not verb
1968,hydrosarcocele,VBD,Not verb
1969,hydrosulphurated,VBD,Not verb
1970,hymn,VBD,Not verb
1971,hypercarbureted,VBD,Not verb
1972,hypercivilized,VBD,Not verb
1973,hyperpigmented,VBD,Not verb
1974,hypersophisticated,VBD,"  몹시 세정에 밝은, 아주 세련된 ; (기계가) 극도로 정교하게 된.  "
1975,hyperwrought,VBD,Not verb
1976,hypochnose,VBD,Not verb
1977,hyporhined,VBD,Not verb
1978,iced,VBD,Not verb
1979,ichneumoned,VBD,Not verb
1980,icicled,VBD,Not verb
1981,idleheaded,VBD,Not verb
1982,illimited,VBD,Not verb
1983,illoricated,VBD,Not verb
1984,illuminated,VBD,Not verb
1985,illusioned,VBD,Not verb
1986,imbannered,VBD,Not verb
1987,imbased,VBD,Not verb
1988,imbed,VBD,Not verb
1989,imbricated,VBD,Not verb
1990,immatured,VBD,Not verb
1991,immeasured,VBD,Not verb
1992,immerited,VBD,Not verb
1993,immortified,VBD,Not verb
1994,impassioned,VBD,"  열정적인, 간절한 (=fervent)  "
1995,imperceived,VBD,Not verb
1996,imperforated,VBD,(=imperforate)
1997,impermeated,VBD,Not verb
1998,inanimated,VBD,Not verb
1999,inarticulated,VBD,Not verb
2000,inbred,VBD,Not verb
2001,incarmined,VBD,Not verb
2002,inched,VBD,"  인치 눈금이 있는, [보통 복합어를 이루어] …인치의  "
2003,included,VBD,Not verb
2004,incompleted,VBD,Not verb
2005,incomposed,VBD,Not verb
2006,inconditioned,VBD,"[심리]  훈련받지 않은, 본능적인, 자연스러운  "
2007,inconfused,VBD,Not verb
2008,inconsidered,VBD,Not verb
2009,inconsumed,VBD,Not verb
2010,inconvinced,VBD,Not verb
2011,incrossbred,VBD,Not verb
2012,indebted,VBD,Not verb
2013,indented,VBD,"  들쑥날쑥한, 톱니 모양의  "
2014,indentured,VBD,Not verb
2015,indetermined,VBD,Not verb
2016,indexed,VBD,"[경제]  물가 지수[생계비 지수]에 따라 조정을 한, 물가 연동 방식의  "
2017,indigested,VBD,Not verb
2018,indiscriminated,VBD,Not verb
2019,indistinguished,VBD,Not verb
2020,indisturbed,VBD,Not verb
2021,indulgenced,VBD,"[가톨릭]  『가톨릭』 대사를 받은, 대사: 고해 성사를 통하여 죄가 사면된 후에 남아 있는 벌을 교황이나 주교가 면제하여 줌.  "
2022,indusiated,VBD,Not verb
2023,inelaborated,VBD,Not verb
2024,inequilobed,VBD,Not verb
2025,inexhausted,VBD,Not verb
2026,inexpected,VBD,"  예기치 않은, 예상 밖의, 뜻밖의  "
2027,inexperienced,VBD,"  경험이 부족한, 미숙한  "
2028,inextended,VBD,Not verb
2029,infected,VBD,(세균에) 감염된[오염된]
2030,inflamed,VBD,Not verb
2031,inflated,VBD,Not verb
