,word,type,v1
706,interpose,VB,"  (대화 중에 질문·발언을) 덧붙이다, 끼어들다      2.    "
707,interstratify,VB,Not verb
708,interwove,VB,  (실·털실 등을) 섞어 짜다[넣다]  
709,interwrap,VB,Not verb
710,inthronize,VB,Not verb
711,iodize,VB,Not verb
712,iotize,VB,Not verb
713,irate,VB,"  성난, 격분한  "
714,iridize,VB,"  …에 이리듐을 씌우다, 무지개색[훈색]으로 하다. ~di·zá·tion  "
715,ironize,VB,Not verb
716,irrationalize,VB,Not verb
717,isochronize,VB,Not verb
718,isoimmunize,VB,Not verb
719,isomerize,VB,Not verb
720,itemize,VB,"  항목별로 적다[말하다], 명세서를 작성하다  "
721,kaliophilite,VB,Not verb
722,kaolinite,VB,Not verb
723,kaolinize,VB,"  (kaolinite를 함유하는 광물을) 풍화 작용을 일으키게 해서 카올린(kaolin)으로 바꾸다, 카올린화하다.  "
724,katabolize,VB,Not verb
725,katcina,VB,Not verb
726,kedgeree,VB,Not verb
727,keelrake,VB,Not verb
728,keep,VB,"  (특정한 상태위치를) 유지하다[유지하게 하다], (특정한 상태위치에)계속 있다[있게 하다]      2.    "
729,keepsake,VB,Not verb
730,keepworthy,VB,Not verb
731,kelper,VB,Not verb
732,kelpwort,VB,Not verb
733,kelt,VB,Not verb
734,kempite,VB,Not verb
735,kenspeck,VB,"[스코·북잉글]  눈에 띄는, 명백한  "
736,keratinize,VB,Not verb
737,keratoncus,VB,Not verb
738,kerflop,VB,Not verb
739,keten,VB,Not verb
740,ketonimide,VB,Not verb
741,ketonimine,VB,Not verb
742,ketonize,VB,Not verb
743,ketose,VB,Not verb
744,kettledrum,VB,Not verb
745,khanate,VB,Not verb
746,kharroubah,VB,Not verb
747,kiddish,VB,  (=CHILDISH)  
748,kike,VB,Not verb
749,killifish,VB,Not verb
750,kinbote,VB,Not verb
751,kinetonucleus,VB,Not verb
752,kingfish,VB,Not verb
753,kinglike,VB,Not verb
754,kingliness,VB,Not verb
755,kingmaker,VB,Not verb
756,kingrow,VB,Not verb
757,kinkiness,VB,Not verb
758,kinksbush,VB,Not verb
759,kirkify,VB,Not verb
760,kirtle,VB,Not verb
761,kirve,VB,Not verb
762,kish,VB,Not verb
763,kith,VB,Not verb
764,kittenish,VB,"[구식]  아양을 떠는, 교태를 부리는  "
765,kittlish,VB,Not verb
766,kjeldahlize,VB,Not verb
767,klippen,VB,Not verb
768,klockmannite,VB,Not verb
769,klop,VB,Not verb
770,klosh,VB,Not verb
771,knappish,VB,Not verb
772,knave,VB,Not verb
773,kneepad,VB,Not verb
774,kneepiece,VB,Not verb
775,knoblike,VB,Not verb
776,knottiness,VB,Not verb
777,knuckle,VB,Not verb
778,kookeree,VB,Not verb
779,kopeck,VB,Not verb
780,koppen,VB,Not verb
781,kornerupine,VB,Not verb
782,kottigite,VB,Not verb
783,krageroite,VB,Not verb
784,krohnkite,VB,Not verb
785,krona,VB,Not verb
786,kudize,VB,Not verb
787,kukoline,VB,Not verb
788,labialize,VB,Not verb
789,labilize,VB,"  불안정하게 하다 , 화학 변화를 일으키기 쉽게 하다.  "
790,laconize,VB,"  말을 많이 하지 않는, 할 말만 하는  "
791,lactonize,VB,  락톤(lactone)화하다.  
792,ladronize,VB,Not verb
793,laicize,VB,Not verb
794,laparotomize,VB,[의학]  개복 수술을 하다.  
795,latentize,VB,Not verb
796,lateralize,VB,Not verb
797,legalize,VB,  합법화하다  
798,legitimatize,VB,Not verb
799,legitimize,VB,  정당화하다      2.    
800,letchy,VB,Not verb
801,lexiconize,VB,Not verb
802,liberalize,VB,  (법률·정치·종교적 시스템을) 완화하다  
803,lionize,VB,[격식]  (사람을) 명사(名士) 대우하다[떠받들다]  
804,literalize,VB,Not verb
805,localize,VB,  (영향 등을) 국한시키다[국부적이 되게 하다] (=confine)      2.    
806,logicalize,VB,Not verb
807,logomachize,VB,Not verb
808,love,VB,  사랑하다      4.    
809,loyalize,VB,Not verb
810,luteinize,VB,Not verb
811,lyophilize,VB,Not verb
812,macadamize,VB,Not verb
813,machinize,VB,  기계화하다 (=automate)  
814,magnetize,VB,[전문 용어]  (철을) 자화(磁化)하다      2.    
815,magnify,VB,  (렌즈·현미경 등으로 더 크게 보이도록) 확대하다 (=enlarge)      2.    
816,mahoganize,VB,Not verb
817,maize,VB,Not verb
818,malleinize,VB,Not verb
819,mammonize,VB,Not verb
820,mandarinize,VB,Not verb
821,mangonize,VB,Not verb
822,mannerize,VB,Not verb
823,manorialize,VB,"  (토지를) 장원 제도하에 두다, 장원[체제]에 편입하다 (bring under manorialism).  "
824,marranize,VB,Not verb
825,martialize,VB,Not verb
826,martyrize,VB,Not verb
827,materialize,VB,  (예상·계획대로) 구체화되다[실현되다]      2.    
828,maternalize,VB,Not verb
829,maudlinize,VB,Not verb
830,maximize,VB,  극대화하다      2.    
831,Maya,VB,Not verb
832,mayhappen,VB,Not verb
833,mechanalize,VB,Not verb
834,mechanicalize,VB,Not verb
835,mechanize,VB,  기계화하다 (=automate)  
836,mediaevalize,VB,Not verb
837,mediumize,VB,Not verb
838,melodize,VB,Not verb
839,melodramatize,VB,Not verb
840,memorialize,VB,[격식]  (기념비 등을 만들어) 기념[추모]하다 (=commemorate)  
841,memorize,VB,  암기하다  
842,menacme,VB,Not verb
843,meningococcus,VB,Not verb
844,mensalize,VB,Not verb
845,mentalize,VB,  (정신적인 요인을 이해하고 활용함으로써) 마음을 가다듬다  
846,mercerize,VB,  머서리화 가공을 하다(면사·면직물을 더 강하고 광택이 나게 처리하는 것)  
847,mercurialize,VB,Not verb
848,mercurize,VB,Not verb
849,merrymake,VB,Not verb
850,mesmerize,VB,"  최면을 걸듯 마음을 사로잡다, 완전 넋을 빼놓다 (=fascinate)  "
851,metagrammatize,VB,Not verb
852,metallize,VB,Not verb
853,metastasize,VB,Not verb
854,metempsychosize,VB,Not verb
855,metricize,VB,Not verb
856,metrify,VB,Not verb
857,metropolitanize,VB,Not verb
858,mightiness,VB,Not verb
859,millionize,VB,Not verb
860,mineralize,VB,Not verb
861,minimize,VB,  (특히 좋지 못한 것을) 최소화하다 (↔maximize)      2.    
862,mirate,VB,Not verb
863,misalphabetize,VB,Not verb
864,misauthorize,VB,Not verb
865,misbaptize,VB,Not verb
866,misbelove,VB,Not verb
867,misbind,VB,Not verb
868,mischaracterize,VB,Not verb
869,misemphasize,VB,Not verb
870,miskindle,VB,Not verb
871,misprize,VB,Not verb
872,misrecognize,VB,Not verb
873,missionize,VB,Not verb
874,mistake,VB,"  오해[오인]하다, 잘못 판단하다 (=misconstrue)  "
875,mithridatize,VB,Not verb
876,mnemonize,VB,Not verb
877,modalize,VB,Not verb
878,modernize,VB,  (시스템·방법 등을) 현대화하다 (=update)      2.    
879,modify,VB,"  (더 알맞도록) 수정[변경]하다, 바꾸다 (=adapt)      2.    "
880,molehillish,VB,Not verb
881,mollify,VB,[격식]  (사람을) 달래다[진정시키다] (=placate)  
882,monachize,VB,Not verb
883,monasticize,VB,Not verb
884,monetize,VB,Not verb
885,mongrelize,VB,Not verb
886,monochordize,VB,Not verb
887,monologize,VB,Not verb
888,mononymize,VB,Not verb
889,monophthongize,VB,Not verb
890,monopolize,VB,  독점하다      2.    
891,monumentalize,VB,Not verb
892,moralize,VB,[보통 못마땅함]  훈계[설교]하다 (=preach)  
893,morphinize,VB,  …에 모르핀을 주사[투여]하다.  
894,morselize,VB,  작게 나누다  
895,motorize,VB,Not verb
896,mozemize,VB,Not verb
897,muddify,VB,Not verb
898,mugget,VB,Not verb
899,mullenize,VB,Not verb
900,mundify,VB,Not verb
901,municipalize,VB,Not verb
902,museumize,VB,  박물관에 두다  
903,musicalize,VB,Not verb
904,mustache,VB,Not verb
905,mutualize,VB,Not verb
906,mysterize,VB,Not verb
907,mythicize,VB,Not verb
908,mythologize,VB,Not verb
909,na,VB,Not verb
910,nabak,VB,Not verb
911,nabla,VB,Not verb
912,napa,VB,Not verb
913,narcose,VB,  혼수[지각 마비] 상태의  
914,naysay,VB,Not verb
915,nazir,VB,Not verb
916,nebula,VB,Not verb
917,necrotize,VB,Not verb
918,needer,VB,Not verb
919,niacin,VB,Not verb
920,nib,VB,Not verb
921,niton,VB,Not verb
922,noose,VB,Not verb
923,notabilia,VB,Not verb
924,noumeaite,VB,Not verb
925,nut,VB,"[英 비격식]  (머리로) 들이받다, 박치기를 하다  "
926,oarage,VB,Not verb
927,obtain,VB,  (특히 노력 끝에) 얻다[구하다/입수하다]      2.    
928,octavina,VB,Not verb
929,octofid,VB,Not verb
930,oda,VB,Not verb
931,oddish,VB,  좀 괴상한(queerish)  
932,odology,VB,Not verb
933,odontatrophy,VB,Not verb
934,odontoplerosis,VB,Not verb
935,odum,VB,Not verb
936,odylize,VB,Not verb
937,oecist,VB,Not verb
938,oenanthate,VB,Not verb
939,oesophageal,VB,Not verb
940,officialize,VB,Not verb
941,ogdoas,VB,Not verb
942,ogreish,VB,  귀신과 같은. (또는 ógrish) ~·ly  
943,ohelo,VB,Not verb
944,ohmage,VB,Not verb
945,okapi,VB,Not verb
946,olamic,VB,Not verb
947,oligodendroglioma,VB,Not verb
948,oligopyrene,VB,Not verb
949,olpe,VB,Not verb
950,oltunna,VB,Not verb
951,omadhaun,VB,Not verb
952,omarthritis,VB,Not verb
953,ombrograph,VB,Not verb
954,ommateum,VB,Not verb
955,omphalomesenteric,VB,Not verb
956,onager,VB,Not verb
957,onstand,VB,Not verb
958,onychatrophia,VB,Not verb
959,ope,VB,Not verb
960,ophicleide,VB,Not verb
961,ophionine,VB,Not verb
962,opsonize,VB,Not verb
963,optimize,VB,  …을 최대한 좋게[적합하게] 만들다[활용하다]  
964,opus,VB,Not verb
965,oralize,VB,Not verb
966,oratorlike,VB,"  연설자 같은, 웅변가 같은.  "
967,oreodontine,VB,Not verb
968,organize,VB,  (어떤 일을) 준비[조직]하다      2.    
969,orientalize,VB,Not verb
970,orientize,VB,Not verb
971,orlean,VB,Not verb
972,ornithocopros,VB,Not verb
973,orphanize,VB,Not verb
974,orphreyed,VB,Not verb
975,orseller,VB,Not verb
976,orvietite,VB,Not verb
977,Osage,VB,Not verb
978,osphyalgic,VB,Not verb
979,ostracize,VB,[격식]  (사람을) 외면하다[배척하다] (=shun)  
980,ostracoderm,VB,Not verb
981,othygroma,VB,Not verb
982,otidine,VB,Not verb
983,otorrhea,VB,Not verb
984,oughtness,VB,Not verb
985,oukia,VB,Not verb
986,outflush,VB,Not verb
987,outredden,VB,Not verb
988,outsize,VB,Not verb
989,outspell,VB,  …보다 더 많이 팔다[팔리다]  
990,outspend,VB,Not verb
991,ovalize,VB,Not verb
992,overagonize,VB,Not verb
993,overbribe,VB,Not verb
994,overcentralize,VB,Not verb
995,overchrome,VB,Not verb
996,overcivilize,VB,Not verb
997,overcriticize,VB,Not verb
998,overdoctrinize,VB,Not verb
999,overget,VB,Not verb
1000,overhit,VB,Not verb
1001,overindustrialize,VB,Not verb
1002,overmerry,VB,Not verb
1003,overobjectify,VB,Not verb
1004,overrapturize,VB,Not verb
1005,overseen,VB,"oversee(관장하다, 감독하다)의 과거분사형  "
1006,oversentimentalize,VB,Not verb
1007,overspecialize,VB,Not verb
1008,overspin,VB,Not verb
1009,overstraitness,VB,Not verb
1010,overtimbered,VB,Not verb
1011,overwin,VB,Not verb
1012,owllike,VB,  올빼미 같은.  
1013,oxgoad,VB,Not verb
1014,oxidize,VB,"[화학]  산화시키다, 녹슬게 하다 (→reduce, reduction)  "
1015,oxyamine,VB,Not verb
1016,oxyluminescence,VB,Not verb
1017,oxysalicylic,VB,Not verb
1018,paeanize,VB,Not verb
1019,paganize,VB,Not verb
1020,palaeornithine,VB,Not verb
1021,palatalize,VB,[음성]  구개음화하다  
1022,palatize,VB,Not verb
1023,palletize,VB,Not verb
1024,panchromatize,VB, to panchromatize sth. 
1025,pancreatectomize,VB,[의학]  췌장을 절제하다.  
1026,pancreatize,VB,  췌장의  
1027,panegyrize,VB,Not verb
1028,pansexualize,VB,Not verb
1029,pantheonize,VB,Not verb
1030,papalize,VB,Not verb
1031,papize,VB,Not verb
1032,parabolize,VB,Not verb
1033,paraenesize,VB,Not verb
1034,parallelize,VB,Not verb
1035,parathyroidectomize,VB,[의학]  부갑상선(parathyroid gland)을 적출하다.  
1036,parcellize,VB,Not verb
1037,parliamentarize,VB,Not verb
1038,parochialize,VB,Not verb
1039,parrotize,VB,Not verb
1040,partialize,VB,"  부분에 구애되다, 전체를 보지 않다.  "
1041,participate,VB,[비교적 격식]  참가[참여]하다  
1042,participialize,VB,  (낱말을) 분사형으로 하다.  
1043,particularize,VB,"[격식]  (특히 하나하나를) 자세히 다루다, 특별한 예를 들다  "
1044,partisanize,VB,Not verb
1045,pasteurize,VB,  (특히 우유를) 저온 살균하다  
1046,paternalize,VB,Not verb
1047,pathetize,VB,Not verb
1048,patronize,VB,"[못마땅함]  (윗사람 행세를 하며) 가르치려 들다, 깔보는 듯한 태도로 대하다, 아랫사람 대하듯 하다      2.    "
1049,pauperize,VB,Not verb
1050,pavonize,VB,Not verb
1051,pedantize,VB,[못마땅함]  지나치게 규칙을 찾는[세세한 것에 얽매이는]  
1052,pegmatize,VB, to pegmatize
1053,pelorize,VB,[식물]  …에 펠로리아를 일으키게 하다.  
1054,pemmicanize,VB,  (쇠고기를 말린 후 과실과 지방을 섞어 빵처럼 굳힌) 페미컨으로 만들다  
1055,pen,VB,[격식]  (글 등을) 쓰다      4.    
1056,penalize,VB,  (법·규칙을 어긴 데 대해) 처벌하다[벌을 주다]      2.    
1057,peptize,VB,Not verb
1058,peptonize,VB,Not verb
1059,percussionize,VB,Not verb
1060,perennialize,VB,Not verb
1061,perhydrogenize,VB,Not verb
1062,periodicalize,VB,Not verb
1063,periodize,VB,Not verb
1064,peripatize,VB,Not verb
1065,personalize,VB,  (개인 소유물임을 나타내는) 표시를 하다      2.    
1066,personify,VB,"  …의 화신이다, …을 전형적으로 보여주다 (=typify)      2.    "
1067,petrolize,VB,Not verb
1068,pettle,VB,Not verb
1069,phacocherine,VB,Not verb
1070,phagocytize,VB,Not verb
1071,phantomize,VB,Not verb
1072,phenolize,VB,Not verb
1073,phenomenalize,VB,Not verb
1074,philippicize,VB,Not verb
1075,philippize,VB,Not verb
1076,philliloo,VB,Not verb
1077,philosophize,VB,  (특히 다른 사람들이 지루해 하는데) 심각하게[철학적인] 이야기를 하다  
1078,phlebotomize,VB,Not verb
1079,phocaenine,VB,Not verb
1080,phoneticize,VB,Not verb
1081,phosphatize,VB,Not verb
1082,photosensitize,VB,Not verb
1083,photosynthesize,VB,[생물]  광합성하다  
1084,physiognomize,VB,Not verb
1085,physiologize,VB,Not verb
1086,phytobezoar,VB,Not verb
1087,phytome,VB,Not verb
1088,pictorialize,VB,Not verb
1089,picturize,VB,"[인도 영어]  영화화하다; (노래에 맞춘) 영상을 만들다, 뮤직비디오를 만들다  "
1090,pigmentize,VB,Not verb
1091,pillarize,VB,Not verb
1092,pillorize,VB,Not verb
1093,pilwillet,VB,Not verb
1094,pinkify,VB,Not verb
1095,pize,VB,Not verb
1096,plagiarize,VB,[못마땅함]  표절하다  
1097,plasticize,VB,[전문 용어]  가소성을 부여하다  
1098,plastify,VB,Not verb
1099,platinize,VB,Not verb
1100,platitudinize,VB,Not verb
1101,playbook,VB,Not verb
1102,plenipotentiarize,VB,Not verb
1103,plunk,VB,[美]  (=plonk)      2.    
1104,pluralize,VB,  (단어를) 복수로 만들다  
1105,podsolize,VB,Not verb
1106,podzolize,VB,Not verb
1107,poeticize,VB,Not verb
1108,polarize,VB,"  양극화되다, 양극화를 초래하다      2.    "
1109,polemize,VB,Not verb
1110,politicalize,VB,  (=POLITICIZE)  
1111,politicize,VB,"  정치적 논쟁거리로 삼다, 정치 이슈화하다      2.    "
1112,politzerize,VB,Not verb
1113,pollinize,VB,  (=pollinate)  
1114,polychromatize,VB,"  다색(多色)의, [물리] 에너지 또는 파장이 단일하지 않은 빛[방사선]의  "
1115,popularize,VB,"  많은 사람들에게 알리다, 대중화하다      2.    "
1116,portage,VB,Not verb
1117,potentialize,VB,Not verb
1118,potentize,VB,Not verb
1119,powderize,VB,Not verb
1120,practicalize,VB,Not verb
1121,preachify,VB,Not verb
1122,precheck,VB,  미리 점검하다[대조 확인하다].      2.    [명사]  사전 점검[대조 확인].  
1123,precisionize,VB,Not verb
1124,preconize,VB,Not verb
1125,precriticize,VB,Not verb
1126,pregalvanize,VB,Not verb
1127,pregratify,VB,Not verb
1128,preidentify,VB,Not verb
1129,preiotize,VB,Not verb
1130,prelatize,VB,Not verb
1131,premillennialize,VB,  전천년(前千年) 왕국설(王國說)을 신봉하다.  
1132,premodify,VB,Not verb
1133,premove,VB,  (어떤 곳에서) 치우다[내보내다]      2.    
1134,prenotify,VB,Not verb
1135,preorganize,VB,  재조직[재편성]하다  
1136,prerealize,VB,Not verb
1137,prerecognize,VB,Not verb
1138,preshorten,VB,Not verb
1139,pressurize,VB,"[英]  압박감을 주다, 압력을 가하다      2.    "
1140,pretypify,VB,Not verb
1141,preutilize,VB,Not verb
1142,processionize,VB,Not verb
1143,prochronize,VB,Not verb
1144,profanize,VB,Not verb
1145,professionalize,VB,  (활동 분야를) 프로로 만들다  
1146,proletarize,VB,Not verb
1147,prologize,VB,Not verb
1148,prologuize,VB,"  서언을 쓰다, 서언을 말하다.      2.    [명사]  (=-ìz·er)  "
1149,prolusionize,VB,Not verb
1150,prophetize,VB,Not verb
1151,propolize,VB,Not verb
1152,proportionate,VB,"[격식]  (~에) 비례하는 (→disproportionate), (=proportional)  "
1153,propose,VB,[격식]  (계획·생각 등을) 제안[제의]하다      2.    
1154,proselytize,VB,[격식 흔히 못마땅함]  개종[전향]시키려 하다  
1155,protectionize,VB,Not verb
1156,protocolize,VB,Not verb
1157,proverbialize,VB,Not verb
1158,provincialize,VB,Not verb
1159,prytanize,VB,Not verb
1160,psalmodize,VB,Not verb
1161,ptyalize,VB,Not verb
1162,pulchrify,VB,Not verb
1163,pulpitize,VB,Not verb
1164,pulverize,VB,"[격식]  가루로 만들다, 분쇄하다      2.    "
1165,pumpkinify,VB,Not verb
1166,puppify,VB,Not verb
1167,pyridinize,VB,Not verb
1168,pyritize,VB,Not verb
1169,quantify,VB,"  양을 나타내다, 수량화하다  "
1170,quantize,VB,Not verb
1171,quininize,VB,Not verb
1172,quinize,VB,Not verb
1173,quinonize,VB,Not verb
1174,rabbinize,VB,Not verb
1175,racemize,VB,  라세미화하다.  
1176,rachiococainize,VB,Not verb
1177,racialize,VB,"  인종화 하다((인종에 따라 분류, 소외, 차별하다))  "
1178,raciness,VB,Not verb
1179,radialize,VB,Not verb
1180,radicalize,VB,  급진적이 되게[과격하게] 만들다  
1181,radiumize,VB,Not verb
1182,rage,VB,  (특히 고함을 지르며) 몹시[격렬히] 화를 내다 (=rail)      4.    
1183,rakehellish,VB,Not verb
1184,rammish,VB,Not verb
1185,ramose,VB,"  가지가 난(branching), 가지로 갈라진(branched); 가지 모양의  "
1186,rancidify,VB,Not verb
1187,randomize,VB,"[전문 용어]  임의[무작위] 추출하다, 임의[무작위]로 순서를 정하다  "
1188,rasgado,VB,(발코니나 창문이) 크게 활짝 열려 햇빛이 많이 들어온[양성명사](=rasgón)
1189,ratify,VB,  비준[재가]하다  
1190,rationalize,VB,  합리화하다      2.    
1191,rattlingness,VB,Not verb
1192,reacclimatize,VB,Not verb
1193,reacidify,VB,Not verb
1194,reactualize,VB,Not verb
1195,readvertise,VB,  (특히 일자리를) 재광고[공고]하다  
1196,realize,VB,"  깨닫다, 알아차리다, 인식[자각]하다      2.    "
1197,reallegorize,VB,Not verb
1198,reanimalize,VB,Not verb
1199,reappraise,VB,[격식]  재평가[검토]하다 (=reassess)  
1200,reauthorize,VB,Not verb
1201,rebake,VB,Not verb
1202,rebaptize,VB,Not verb
1203,rebarbarize,VB,  …을 야만 상태로 되돌아가게 하다.  
1204,rebelove,VB,Not verb
1205,rebillet,VB,Not verb
1206,rebind,VB,Not verb
1207,rebourbonize,VB,Not verb
1208,rebrandish,VB,Not verb
1209,rebreed,VB,Not verb
1210,rebribe,VB,Not verb
1211,rebrutalize,VB,Not verb
1212,recapitalize,VB,Not verb
1213,recarbonize,VB,Not verb
1214,recarburize,VB,"[금속]  가탄(加炭)하다: 평로(平爐) 따위에서, 탄소량을 늘리기 위하여 무쇠(pig iron)를 추가하다.  "
1215,recarnify,VB,Not verb
1216,recart,VB,Not verb
1217,recausticize,VB,Not verb
1218,recentralize,VB,  (중앙 정부의 권력을) 분권화하다 (↔centralize)  
1219,rechasten,VB,Not verb
1220,reciprocalize,VB,[수학]  역수를 찾다  
1221,recivilize,VB,Not verb
1222,reclassify,VB,  재분류하다  
1223,recodify,VB,Not verb
1224,recolonize,VB,Not verb
1225,recomember,VB,Not verb
1226,recompose,VB,Not verb
1227,recontemplate,VB,Not verb
1228,recorporify,VB,Not verb
1229,recostume,VB,Not verb
1230,recriticize,VB,"  다시 비난하다, 재비난하다  "
1231,recrystallize,VB,Not verb
1232,rectify,VB,[격식]  (잘못된 것을) 바로잡다 (=correct)  
1233,redbird,VB,Not verb
1234,redescend,VB,Not verb
1235,redisseize,VB,Not verb
1236,redraw,VB,  (국경·지역 경계·계획 등을) 변경[수정]하다  
1237,reduce,VB,"  (규모·크기·양 등을) 줄이다[축소하다], (가격 등을) 낮추다[할인/인하하다]      2.    "
1238,refertilize,VB,Not verb
1239,reforestize,VB,Not verb
1240,reforget,VB,Not verb
1241,reforsake,VB,Not verb
1242,refortify,VB,Not verb
1243,regallop,VB,Not verb
1244,regalvanize,VB,Not verb
1245,regionalize,VB,Not verb
1246,regratify,VB,Not verb
1247,regrind,VB,"  다시 갈다, 다시 분쇄하다  "
1248,regularize,VB,  합법화[규칙화]하다  
1249,regur,VB,Not verb
1250,rehallow,VB,Not verb
1251,rehappen,VB,Not verb
1252,reheighten,VB,Not verb
1253,rehonor,VB,Not verb
1254,rehybridize,VB,Not verb
1255,reify,VB,Not verb
1256,reimpark,VB,Not verb
1257,reimprove,VB,Not verb
1258,reinstill,VB,Not verb
1259,rejoin,VB,[격식]  응수[답변]하다 (=retort)  
1260,rejustify,VB,Not verb
1261,rejuvenize,VB,  (=REJUVENATE)  
1262,rekindle,VB,[격식]  (감정·생각 등을) 다시 불러일으키다[불붙이다] (=reawaken)  
1263,relativize,VB,Not verb
1264,releasee,VB,Not verb
1265,relisten,VB,Not verb
1266,relove,VB,Not verb
1267,remagnetize,VB,Not verb
1268,remagnify,VB,Not verb
1269,rememorize,VB,Not verb
1270,remend,VB,  (재판 대상자를 추후 재판 때까지) 방면하다      2.    [명사]  (재판 진행 중의) 구금  
1271,remineralize,VB,Not verb
1272,remobilize,VB,Not verb
1273,remodify,VB,Not verb
1274,remonetize,VB,Not verb
1275,remove,VB,  (어떤 곳에서) 치우다[내보내다]      2.    
1276,rend,VB,"[옛글투 또는 문예체]  (거칠게) 찢다[가르다], 찢어발기다 (→heart-rending)  "
1277,renidify,VB,Not verb
1278,renotify,VB,Not verb
1279,renovize,VB,Not verb
1280,reobjectivize,VB,Not verb
1281,reopen,VB,  (상점·극장 등을[이]) 다시 문을 열다[시작되다]      2.    
1282,reoppose,VB,Not verb
1283,reorganize,VB,  재조직[재편성]하다  
1284,reoxidize,VB,Not verb
1285,reoxygenize,VB,Not verb
1286,repacify,VB,Not verb
1287,repaganize,VB,Not verb
1288,repatronize,VB,Not verb
1289,repave,VB,  다시 포장하다.  
1290,repersonalize,VB,Not verb
1291,rephosphorize,VB,Not verb
1292,replace,VB,  (다른 것의 기능을) 대신[대체]하다 (=take over from)      2.    
1293,replenish,VB,"[격식]  (원래처럼) 다시 채우다, 보충하다 (=top up)  "
1294,repolymerize,VB,Not verb
1295,repose,VB,[문예체]  (특정한 장소에) 있다[보관되다]      3.    
1296,reprivatize,VB,Not verb
1297,repropose,VB,Not verb
1298,reprove,VB,"[격식]  나무라다, 꾸짖다, 책망하다 (=rebuke)  "
1299,republicanize,VB,Not verb
1300,republish,VB,Not verb
1301,repulverize,VB,Not verb
1302,repurify,VB,Not verb
1303,requalify,VB,Not verb
1304,reroyalize,VB,Not verb
1305,resanctify,VB,Not verb
1306,reseize,VB,Not verb
1307,resensitize,VB,Not verb
1308,resentience,VB,Not verb
1309,resinize,VB,Not verb
1310,resize,VB,  (특히 컴퓨터 이미지로) 치수[크기]를 조절하다  
1311,resoften,VB,Not verb
1312,resolemnize,VB,Not verb
1313,resolidify,VB,Not verb
1314,resource,VB,  자원[재원]을 제공하다  
1315,restandardize,VB,Not verb
1316,resterilize,VB,Not verb
1317,restigmatize,VB,Not verb
1318,restitch,VB,Not verb
1319,resubscriber,VB,Not verb
1320,resurrectionize,VB,Not verb
1321,reswallow,VB,Not verb
1322,reswill,VB,Not verb
1323,resymbolize,VB,Not verb
1324,rethreaten,VB,Not verb
1325,retimber,VB,Not verb
1326,retinize,VB,Not verb
1327,retranquilize,VB,Not verb
1328,retroperitoneal,VB,Not verb
1329,reunify,VB,  재통합[재통일]하다  
1330,reutilize,VB,Not verb
1331,revalorize,VB,Not verb
1332,revaporize,VB,  다시 증발시키다  
1333,revelationize,VB,Not verb
1334,reverify,VB,Not verb
1335,reversify,VB,Not verb
1336,revisee,VB,  (의견·계획을) 변경[수정]하다      2.    
1337,revisualize,VB,Not verb
1338,revitalize,VB,"  새로운 활력을 주다, 재활성화시키다  "
1339,revivify,VB,[격식]  새 생명[새로운 활기]을 불어넣다 (=revitalize)  
1340,revolatilize,VB,Not verb
1341,revolutionize,VB,  대변혁[혁신]을 일으키다  
1342,rewake,VB,Not verb
1343,rewallow,VB,Not verb
1344,rewarder,VB,Not verb
1345,rewhirl,VB,Not verb
1346,rewove,VB,Not verb
1347,rewrap,VB,Not verb
1348,rhamninose,VB,Not verb
1349,rhamnohexose,VB,Not verb
1350,rhetorize,VB,Not verb
1351,rheumatize,VB,rheumatic pains      류머티즘으로 인한 통증  
1352,rhipidate,VB,Not verb
1353,rhythmize,VB,Not verb
1354,ribbonweed,VB,Not verb
1355,riblike,VB,  갈빗대 같은.  
1356,ridiculize,VB,Not verb
1357,rillet,VB,Not verb
1358,ringbird,VB,Not verb
1359,ripply,VB,"  잔물결이 이는, 파문이 있는, 찰랑찰랑 하는  "
1360,ritualize,VB,[격식]  의례적으로 하다  
1361,rivalize,VB,Not verb
1362,rivell,VB,Not verb
1363,riverlike,VB,  강 모양의.  
1364,rivulose,VB,Not verb
1365,roan,VB,Not verb
1366,roar,VB,"  (큰 짐승 등이) 으르렁거리다[포효하다], (크고 깊은 소리로) 울리다[웅웅거리다]      2.    "
1367,robber,VB,Not verb
1368,robotize,VB,Not verb
1369,rocklike,VB,"  바위와[돌과] 같은, 바위 모양의.  "
1370,roentgenize,VB,Not verb
1371,romanticize,VB,  (실제보다 더) 낭만적으로[근사하게] 묘사하다[만들다]  
1372,roodle,VB,Not verb
1373,rooflike,VB,  지붕 같은.  
1374,roomthiness,VB,Not verb
1375,rootlike,VB,  뿌리 같은.  
1376,roove,VB,Not verb
1377,rosehiller,VB,Not verb
1378,roselike,VB,  장미 같은.  
1379,routinize,VB,Not verb
1380,rove,VB,[격식]  방랑하다 (=roam)      2.    
1381,royalize,VB,"[고어]  왕으로 삼다; 왕답게 만들다, 훌륭하게 만들다.      2.    "
1382,royt,VB,Not verb
1383,rubberize,VB,Not verb
1384,rubrify,VB,Not verb
1385,ruffianize,VB,Not verb
1386,rummagy,VB,  뒤지다      2.    [명사]  뒤지기  
1387,rumswizzle,VB,Not verb
1388,runcinate,VB,[식물]  <민들레잎 등이> 밑으로 향한 톱니 모양의  
1389,runiform,VB,"  획일적인, 균일한, 한결같은  "
1390,runny,VB,Not verb
1391,ruralize,VB,Not verb
