,word,type,v1
668,outlined,VBN,개요를 서술하다 (=sketch)      2.
669,outray,VBN,Not verb
670,outsized,VBN,(=OUTSIZE)
671,outsucken,VBN,Not verb
672,outwealth,VBN,Not verb
673,outweed,VBN,Not verb
674,outyield,VBN,…보다 많이 산출[생산]하다.
675,ovated,VBN,Not verb
676,overappareled,VBN,Not verb
677,overapprehended,VBN,Not verb
678,overbrained,VBN,Not verb
679,overbred,VBN,Not verb
680,overcoated,VBN,Not verb
681,overconcerned,VBN,Not verb
682,overcorned,VBN,Not verb
683,overdelighted,VBN,Not verb
684,overdignified,VBN,Not verb
685,overeducated,VBN,Not verb
686,overfamed,VBN,Not verb
687,overfleshed,VBN,Not verb
688,overformed,VBN,Not verb
689,overfruited,VBN,Not verb
690,overgirded,VBN,Not verb
691,overleaven,VBN,Not verb
692,overlettered,VBN,Not verb
693,overlightheaded,VBN,Not verb
694,overlisted,VBN,Not verb
695,overnoveled,VBN,Not verb
696,overofficered,VBN,Not verb
697,overparted,VBN,(배우의 능력 이상으로) 연기력을 요구하는
698,overpointed,VBN,Not verb
699,overproportioned,VBN,Not verb
700,overrefined,VBN,Not verb
701,oversated,VBN,Not verb
702,oversized,VBN,"  특대의, 너무 큰  "
703,oversophisticated,VBN,Not verb
704,overthought,VBN,Not verb
705,overtinseled,VBN,Not verb
706,overunionized,VBN,Not verb
707,overweb,VBN,Not verb
708,overwooded,VBN,Not verb
709,overwrested,VBN,Not verb
710,owsen,VBN,Not verb
711,palated,VBN,Not verb
712,palmatilobed,VBN,Not verb
713,palmatiparted,VBN,Not verb
714,palsied,VBN,"  중풍에 걸린, 마비된  "
715,panicked,VBN,"  겁에 질려 어쩔 줄 모르다[모르게 하다], 공황 상태에 빠지다[빠지게 하다]  "
716,pantiled,VBN,Not verb
717,papulated,VBN,Not verb
718,parallelepiped,VBN,Not verb
719,parricided,VBN,Not verb
720,pecten,VBN,Not verb
721,pedicellated,VBN,Not verb
722,peed,VBN,[비격식]  오줌을 누다 (=urinate)      2.    [명사][비격식]  오줌 누기      3.    [명사]  오줌
723,peeved,VBN,[비격식]  짜증이 난
724,pencilled,VBN,연필로 쓰다[그리다/표하다]
725,pennoned,VBN,창기를 단
726,periwinkled,VBN,Not verb
727,perjured,VBN,"  위증한, 위증죄를 범한  "
728,persuaded,VBN,"  (…을 하도록) 설득하다, 설득하여 …하게 하다      2.    "
729,perverted,VBN,"  (많은 사람들이 보기에) 비정상적인, 도착된  "
730,petted,VBN,[특히 美]  (동물아이를 다정하게) 어루만지다[쓰다듬다]      4.
731,phosphoreted,VBN,Not verb
732,pied,VBN,(특히 흑백) 얼룩무늬인
733,pigeonhearted,VBN,"  마음이 약한, 겁많은, 수줍은  "
734,pinched,VBN,"  파리한, 초췌한  "
735,pinnatisected,VBN,Not verb
736,pinniped,VBN,Not verb
737,pioted,VBN,Not verb
738,pixilated,VBN,Not verb
739,plagued,VBN,(한동안 고통문제로) 괴롭히다 (=trouble)      4.
740,plicatocontorted,VBN,Not verb
741,plied,VBN,Not verb
742,plugged,VBN,"  막힌 <관·구멍 등>, [미·속어] 화난  "
743,plumicorn,VBN,Not verb
744,plushed,VBN,"  플러시 천으로 만든 , 플러시 천 바지를 입은.  "
745,pneumatized,VBN,Not verb
746,pointleted,VBN,Not verb
747,poised,VBN,Not verb
748,poked,VBN,(손가락 등으로) 쿡 찌르다 (=prod)      2.
749,pollened,VBN,수분(授粉)된.
750,polyglotted,VBN,Not verb
751,polyphoned,VBN,Not verb
752,popeyed,VBN,Not verb
753,possessed,VBN,홀린
754,posteriormost,VBN,Not verb
755,postposited,VBN,Not verb
756,potbellied,VBN,Not verb
757,pouched,VBN,"  주머니가 있는, 주머니 모양의  "
758,preambled,VBN,"  머리말이 있는 , (조약· 법령 따위의) 전문(前文)이 있는.  "
759,precedented,VBN,"  전례가 있는(opp. unprecedented), 전례로써 지지되는  "
760,precited,VBN,Not verb
761,preconceived,VBN,사전에 형성된
762,preconcentrated,VBN,Not verb
763,preconsolidated,VBN,Not verb
764,predilected,VBN,Not verb
765,preoccupied,VBN,(어떤 생각·걱정에) 사로잡힌[정신이 팔린]
766,prepared,VBN,Not verb
767,priced,VBN,값이 붙은
768,pried,VBN,(남의 사생활을) 캐다[캐묻다]      2.
769,primaried,VBN,Not verb
770,producted,VBN,Not verb
771,professed,VBN,Not verb
772,punctated,VBN,"[생물·의학]  반점의, 작은 반점이 있는, 오목한 데가 있는  "
773,punctulated,VBN,Not verb
774,pungled,VBN,Not verb
775,pustulated,VBN,Not verb
776,put,VBN,(특정한 장소·위치에) 놓다[두다/넣다/얹다]      2.
777,putrifacted,VBN,Not verb
778,quadrifurcated,VBN,Not verb
779,quarried,VBN,"  (채석장에서 돌 등을) 캐내다, 채석하다  "
780,quatrefoliated,VBN,Not verb
781,quilted,VBN,누비로 된
782,quoined,VBN,Not verb
783,rabbithearted,VBN,Not verb
784,ragged,VBN,Not verb
785,raised,VBN,Not verb
786,ramped,VBN,Not verb
787,rated,VBN,"  …등급의, …으로 지정된.  "
788,rattled,VBN,"  [구어] 난처한, 낭패인; [구어] 만취한  "
789,rattleskulled,VBN,Not verb
790,rauk,VBN,Not verb
791,raven,VBN,[문예체]  검고 윤기 나는
792,readorn,VBN,Not verb
793,reaver,VBN,Not verb
794,reawaken,VBN,(어떤 감정·기억을) 다시 불러일으키다[되살리다/환기시키다] (=rekindle)
795,rebed,VBN,Not verb
796,reclinated,VBN,Not verb
797,reconstructed,VBN,"  재건[복원, 개조]된; 재생의  "
798,recrown,VBN,Not verb
799,rectified,VBN,Not verb
800,redhearted,VBN,Not verb
801,reeled,VBN,[특히 英]  비틀[휘청]거리다 (=stagger)      4.
802,refined,VBN,Not verb
803,refracted,VBN,[물리]  굴절시키다
804,regimentalled,VBN,Not verb
805,regulated,VBN,Not verb
806,related,VBN,Not verb
807,relicted,VBN,Not verb
808,removed,VBN,Not verb
809,renderset,VBN,Not verb
810,reposed,VBN,[문예체]  (특정한 장소에) 있다[보관되다]      3.
811,resolved,VBN,"[격식]  굳게 결심한, 단호한  "
812,restrained,VBN,Not verb
813,resupinated,VBN,Not verb
814,rethicken,VBN,Not verb
815,retorted,VBN,"  쏘아붙이다, 응수[대꾸]하다      2.    [명사]  쏘아붙이기, 응수, 대꾸 (=rejoinder, riposte)      3.    [명사]  (화학 실험용) 증류기  "
816,retricked,VBN,Not verb
817,retroflected,VBN,Not verb
818,revered,VBN,Not verb
819,Revised,VBN,(의견·계획을) 변경[수정]하다      2.
820,revoluted,VBN,Not verb
821,reweaken,VBN,Not verb
822,rewed,VBN,노[배]를 젓다      4.
823,ribaudred,VBN,Not verb
824,richweed,VBN,Not verb
825,rightheaded,VBN,"  머리가 어찔어찔한; 변덕스러운; 경솔한, 생각이 모자라는  "
826,righthearted,VBN,"  근심 걱정 없는, 마음 편한; 쾌활한, 명랑한(cheerful)  "
827,risen,VBN,"  오른, 일어난; 부활한, 승천한  "
828,rivered,VBN,하천[강]이 있는
829,riverweed,VBN,Not verb
830,roast,VBN,"  (특히 고기를 오븐 속이나 불 위에 대고) 굽다, (이런 식으로) 굽히다      2.    "
831,rosed,VBN,"  장밋빛의, 붉게 물든.  "
832,rostrated,VBN,Not verb
833,rounded,VBN,Not verb
834,rudented,VBN,Not verb
835,run,VBN,(사람동물이) 달리다[뛰다]      2.
836,rushlighted,VBN,Not verb
837,sacculated,VBN,Not verb
838,sandweed,VBN,Not verb
839,satcheled,VBN,Not verb
840,saved,VBN,저장된
841,scantlinged,VBN,Not verb
842,scattered,VBN,"  드문드문[간간이] 있는, 산재한; 산발적인  "
843,sclerotized,VBN,Not verb
844,scrabbled,VBN,[특히 英]  뒤지며[허우적거리며] 찾다
845,screeved,VBN,Not verb
846,scribbled,VBN,"  갈겨쓰다, 휘갈기다 (=scrawl)      2.    "
847,scurvyweed,VBN,Not verb
848,scutellated,VBN,Not verb
849,seavy,VBN,Not verb
850,sebesten,VBN,Not verb
851,seen,VBN,Not verb
852,selected,VBN,"  선택된(chosen), 선발된(picked out), 정선[엄선]된  "
853,semicomplicated,VBN,Not verb
854,semidetached,VBN,Not verb
855,semidomed,VBN,반원형 지붕의.
856,semidomesticated,VBN,"  (야생 동물이) 반사육 상태인, 반쯤 길들여진. (또는 semidomestic)  "
857,semiengaged,VBN,Not verb
858,semifossilized,VBN,Not verb
859,semifused,VBN,Not verb
860,semihumanized,VBN,Not verb
861,semimercerized,VBN,Not verb
862,semimineralized,VBN,Not verb
863,semioxidized,VBN,Not verb
864,semioxygenated,VBN,Not verb
865,semipalmated,VBN,Not verb
866,semiprofessionalized,VBN,Not verb
867,semiproven,VBN,Not verb
868,semiskilled,VBN,Not verb
869,semistriated,VBN,Not verb
870,semisupinated,VBN,Not verb
871,semitrimmed,VBN,Not verb
872,septated,VBN,Not verb
873,serricorn,VBN,Not verb
874,serrulated,VBN,Not verb
875,setdown,VBN,Not verb
876,settled,VBN,Not verb
877,shaken,VBN,"  충격을 받은, 화가 난, 겁먹은  "
878,shanachie,VBN,Not verb
879,shatterpated,VBN,Not verb
880,shaved,VBN,[속어]  <자동차가> 불필요한 부품·액세서리를 떼낸
881,shaven,VBN,"  말끔히 면도를 한 (→clean-shaven, unshaven)  "
882,sheathed,VBN,[문예체]  (칼을) 칼집에 넣다[꽂다]      2.
883,sheaved,VBN,[속어]  <자동차가> 불필요한 부품·액세서리를 떼낸
884,shedded,VBN,"  잘게 조각난, [미·속어] 술 취한  "
885,sheephearted,VBN,Not verb
886,shelduck,VBN,Not verb
887,shied,VBN,Not verb
888,shikken,VBN,Not verb
889,shown,VBN,Not verb
890,shravey,VBN,Not verb
891,sigillated,VBN,Not verb
892,silen,VBN,Not verb
893,sinuatodentated,VBN,Not verb
894,sinuatoserrated,VBN,Not verb
895,siruped,VBN,Not verb
896,situated,VBN,Not verb
897,sized,VBN,[보통 복합어를 이루어] 크기가 …한
898,slatted,VBN,작은 나무 조각들로 된
899,slaveborn,VBN,노예로 태어난
900,sleaved,VBN,Not verb
901,sleepered,VBN,Not verb
902,sleepmarken,VBN,Not verb
903,slighted,VBN,Not verb
904,sliphorn,VBN,Not verb
905,slippered,VBN,실내화를 신은
906,slowbellied,VBN,Not verb
907,slowmouthed,VBN,Not verb
908,slunken,VBN,Not verb
909,smallen,VBN,Not verb
910,smoothmouthed,VBN,Not verb
911,snibbled,VBN,Not verb
912,softhearted,VBN,"  마음씨 고운, 인정 많은, 자애로운, 동정심 있는  "
913,soken,VBN,Not verb
914,sold,VBN,Not verb
915,soldierhearted,VBN,Not verb
916,somerset,VBN,Not verb
917,sorehearted,VBN,Not verb
918,soundhearted,VBN,Not verb
919,spangled,VBN,"  스팽글로 장식하다 (→Star-Spangled Banner)      2.    [명사]  스팽글(옷에 장식으로 붙이는, 반짝거리는 얇은 조각), (=sequin)  "
920,spathed,VBN,Not verb
921,spaver,VBN,Not verb
922,spavied,VBN,Not verb
923,spelldown,VBN,Not verb
924,spiculated,VBN,Not verb
925,spiflicated,VBN,Not verb
926,spikehorn,VBN,Not verb
927,spirated,VBN,Not verb
928,spirited,VBN,"  기백이 넘치는, 활발한 (→dispirited, high-spirited, public-spirited)  "
929,spissated,VBN,Not verb
930,spitted,VBN,(입에 든 음식 등을) 뱉다      2.
931,splaymouthed,VBN,Not verb
932,spotted,VBN,Not verb
933,sprinkled,VBN,뿌리다      2.
934,squeaklet,VBN,Not verb
935,staghorn,VBN,Not verb
936,staired,VBN,Not verb
937,stayed,VBN,(다른 곳에 가지 않고) 계속[그대로] 있다[머무르다/남다]      2.
938,stealth,VBN,스텔스기의(레이더가 탐지하기 힘들게 만든)
939,stenosed,VBN,[의학]  협착된[에 걸린]
940,stolen,VBN,STEAL의 과거분사      2.
941,stollen,VBN,Not verb
942,stoneseed,VBN,Not verb
943,stoneweed,VBN,Not verb
944,stouthearted,VBN,"[문어]  용감한, 대담한  "
945,strade,VBN,Not verb
946,strangleweed,VBN,Not verb
947,straw,VBN,Not verb
948,striated,VBN,"  줄[줄무늬, 홈]이 있는; 선[실] 모양의  "
949,stricken,VBN,Not verb
950,stronghearted,VBN,용감한(brave)
951,strophiolated,VBN,Not verb
952,stubbornhearted,VBN,Not verb
953,studied,VBN,[격식]  세심하게 계획된
954,sturdied,VBN,[격식]  세심하게 계획된
955,subarcuated,VBN,Not verb
956,subcontinued,VBN,Not verb
957,subdued,VBN,Not verb
958,subinvoluted,VBN,Not verb
959,submargined,VBN,Not verb
960,subsaturated,VBN,아(亞)포화의.
961,suburbed,VBN,Not verb
962,subvitalized,VBN,Not verb
963,sugared,VBN,Not verb
964,sulcated,VBN,Not verb
965,sullenhearted,VBN,Not verb
966,sulphonated,VBN,Not verb
967,sunbonneted,VBN,Not verb
968,sunlighted,VBN,Not verb
969,sunspotted,VBN,태양 흑점의.
970,sunstricken,VBN,Not verb
971,superaccomplished,VBN,Not verb
972,superadorn,VBN,Not verb
973,superimposed,VBN,Not verb
974,superimpregnated,VBN,Not verb
975,superinsaniated,VBN,Not verb
976,superposed,VBN,(다른 것의) 위에 놓다[겹쳐 놓다]
977,supersacred,VBN,Not verb
978,supersublimated,VBN,Not verb
979,supposed,VBN,소위[이른바] …라는 (=alleged)
980,swagbellied,VBN,"  배불뚝이의, 올챙이 배의.  "
981,swallet,VBN,Not verb
982,swampweed,VBN,Not verb
983,swayed,VBN,(=SWAYBACKED)
984,sweered,VBN,Not verb
985,swiveleyed,VBN,사팔뜨기의.
986,swollen,VBN,Not verb
987,swonken,VBN,swink의 과거분사.
988,swordweed,VBN,Not verb
989,syllabled,VBN,[보통 복합어를 이루어] …철자[음절]의
990,syncopated,VBN,[음악]  당김음[싱커페이션]으로 된
991,tagged,VBN,Not verb
992,taken,VBN,TAKE의 과거분사
993,taled,VBN,Not verb
994,targeted,VBN,Not verb
995,tegulated,VBN,Not verb
996,telluretted,VBN,Not verb
997,tenderhearted,VBN,"  다정한, 다감한, 상냥한, 정에 약한, 동정심 있는, 인정 많은  "
998,tented,VBN,"  텐트[천막]들로 이뤄진, 텐트[천막] 같은  "
999,tessellated,VBN,[전문 용어]  쪽매붙임[모자이크식]으로 만든
1000,tetrasubstituted,VBN,Not verb
1001,thaw,VBN,"  녹다 (=melt), (↔freeze)      2.    "
1002,theb,VBN,Not verb
1003,theopneusted,VBN,Not verb
1004,thoughted,VBN,"  [복합어로] …한 생각을 가진, 생각이 …한  "
1005,threadweed,VBN,Not verb
1006,throughbred,VBN,Not verb
1007,thrown,VBN,꼰
1008,tied,VBN,"[英]  사택(社宅)의, 고용인에게 빌려주는  "
1009,timbered,VBN,"  목재로 지은, 골조가 목재로 된 (→half-timbered)  "
1010,tipped,VBN,"  기울어지다, 젖혀지다; 기울이다, 젖히다 (=tilt)      4.    "
1011,titled,VBN,작위가 있는[붙은]
1012,toothleted,VBN,Not verb
1013,toplighted,VBN,Not verb
1014,torchlighted,VBN,Not verb
1015,torn,VBN,Not verb
1016,torquated,VBN,Not verb
1017,torqued,VBN,Not verb
1018,tossicated,VBN,Not verb
1019,trabeculated,VBN,Not verb
1020,trammelled,VBN,"[격식]  (움직임·활동을) 구속[제한]하다 (→untrammelled), (=restrict)  "
1021,transported,VBN,Not verb
1022,trapped,VBN,Not verb
1023,travated,VBN,Not verb
1024,travelled,VBN,Not verb
1025,trifasciated,VBN,Not verb
1026,trilobated,VBN,[식물]  <잎이> 세 갈래로 찢어진
1027,triphenylated,VBN,Not verb
1028,triradiated,VBN,Not verb
1029,trisected,VBN,Not verb
1030,truehearted,VBN,Not verb
1031,tuberculosed,VBN,Not verb
1032,tubulated,VBN,Not verb
1033,turbinated,VBN,TURBINATE.
1034,turpentineweed,VBN,Not verb
1035,turreted,VBN,작은 탑이 있는
1036,twigged,VBN,[英 비격식]  (불현듯) 깨닫다[이해하다]
1037,twilt,VBN,Not verb
1038,twinned,VBN,"  쌍둥이로 태어난, 쌍생의; 쌍을 이루는; [결정] 쌍정(雙晶)의  "
1039,twisted,VBN,Not verb
1040,tyken,VBN,Not verb
1041,unallowed,VBN,Not verb
1042,unbigged,VBN,Not verb
1043,unbraved,VBN,Not verb
1044,unbrewed,VBN,Not verb
1045,unbutchered,VBN,Not verb
1046,uncarbureted,VBN,Not verb
1047,uncatalogued,VBN,Not verb
1048,uncompleted,VBN,완료되지 않은
1049,unconcerned,VBN,Not verb
1050,unconfined,VBN,"[격식]  제한을 받지 않는, 무한정의  "
1051,uncontaminated,VBN,오염되지 않은 (↔contaminated)
1052,uncorrupted,VBN,Not verb
1053,undefalcated,VBN,Not verb
1054,underived,VBN,"  파생한 것이 아닌, <공리(公理) 등이> 기본적인(fundamental)  "
1055,undimmed,VBN,Not verb
1056,undoomed,VBN,Not verb
1057,unembellished,VBN,"  장식되지 않은, 수수한, 산뜻한.  "
1058,unenchanted,VBN,Not verb
1059,unenslaved,VBN,"  노예로 되지 않은, 해방된(emancipated), 매혹되지 않은.  "
1060,unexacted,VBN,Not verb
1061,unexpurgated,VBN,"  (책 등의 도발적인 내용이) 삭제되지 않은, 원본 그대로의  "
1062,unfacilitated,VBN,Not verb
1063,unfellowed,VBN,Not verb
1064,unfeued,VBN,Not verb
1065,unflated,VBN,Not verb
1066,unfooted,VBN,Not verb
1067,unformalized,VBN,Not verb
1068,ungladdened,VBN,Not verb
1069,ungospelized,VBN,Not verb
1070,ungraved,VBN,Not verb
1071,ungrazed,VBN,Not verb
1072,unharangued,VBN,Not verb
1073,unharvested,VBN,수확되지 않은.
1074,uninterleaved,VBN,Not verb
1075,unirritated,VBN,Not verb
1076,univocalized,VBN,Not verb
1077,unknighted,VBN,Not verb
1078,unleaved,VBN,Not verb
1079,unlegalized,VBN,Not verb
1080,unmewed,VBN,Not verb
1081,unmodulated,VBN,(음·소리 따위가) 조절되지 않은.
1082,unmulled,VBN,Not verb
1083,unnegated,VBN,Not verb
1084,unneutralized,VBN,Not verb
1085,unnuzzled,VBN,Not verb
1086,unovervalued,VBN,Not verb
1087,unparalyzed,VBN,Not verb
1088,unpaved,VBN,"  돌을 깔지 않은, 포장되지 않은; [고어] 거세당한  "
1089,unperfected,VBN,완성되지 않은
1090,unperpetrated,VBN,Not verb
1091,unpillowed,VBN,Not verb
1092,unpiqued,VBN,Not verb
1093,unplagued,VBN,괴롭혀지지 않은.
1094,unpledged,VBN,"  서약에 얽매이지 않은,언약하지 않은; 저당잡히지 않은.  "
1095,unportioned,VBN,Not verb
1096,unportmanteaued,VBN,Not verb
1097,unprejudged,VBN,Not verb
1098,unprognosticated,VBN,Not verb
1099,unpunched,VBN,Not verb
1100,unquarantined,VBN,Not verb
1101,unrailed,VBN,Not verb
1102,unrazed,VBN,Not verb
1103,unregurgitated,VBN,Not verb
1104,unrepiqued,VBN,Not verb
1105,unreviewed,VBN,Not verb
1106,unrowed,VBN,Not verb
1107,unrummaged,VBN,Not verb
1108,unrusted,VBN,Not verb
1109,unsated,VBN,"  총족되지 않은, 만족스럽지 못한.  "
1110,unsewed,VBN,"  바느질하지 않은, 꿰매 맞추지[잇지] 않은.  "
1111,unshowed,VBN,Not verb
1112,unsilicified,VBN,Not verb
1113,unskewed,VBN,Not verb
1114,unsoldiered,VBN,Not verb
1115,unstethoscoped,VBN,Not verb
1116,unstowed,VBN,Not verb
1117,unsyncopated,VBN,Not verb
1118,untransacted,VBN,번역되지 않은
1119,unvalued,VBN,Not verb
1120,unvenued,VBN,Not verb
1121,unwished,VBN,"  원치 않은, 바라지 않은; 환영받지 못한, 탐탁치 못한(unwelcome).  "
1122,used,VBN,익숙한
1123,vacuolated,VBN,Not verb
1124,vallated,VBN,"  이랑[둑]으로 경계지어진, 누벽의, 보루의  "
1125,valued,VBN,Not verb
1126,varicated,VBN,"  (의학) 정맥류가 있는 , (조개류) 나선층 융기가 있는.  "
1127,variegated,VBN,Not verb
1128,vasculated,VBN,Not verb
1129,velated,VBN,뒤늦은
1130,velvetweed,VBN,Not verb
1131,vermiculated,VBN,Not verb
1132,vilehearted,VBN,Not verb
1133,virtued,VBN,Not verb
1134,vitiated,VBN,Not verb
1135,vocabularied,VBN,Not verb
1136,volost,VBN,Not verb
1137,walled,VBN,"  벽이 있는, 벽으로 둘러싸인; 성벽으로 방비한  "
1138,warbled,VBN,Not verb
1139,waved,VBN,"  파도 모양의, 기복이 있는  "
1140,weakhanded,VBN,"  힘이 없는, 무력한; 인원 부족의  "
1141,weakmouthed,VBN,Not verb
1142,wedged,VBN,Not verb
1143,weighted,VBN,"  (한쪽에 유·불리하게) 치우친, 편중된 (=biased)  "
1144,weld,VBN,"  용접하다, 용접해 붙이다      2.    "
1145,wholehearted,VBN,"[호감]  전폭적인, 전적인  "
1146,widemouthed,VBN,Not verb
1147,wilded,VBN,Not verb
1148,winged,VBN,Not verb
1149,witched,VBN,Not verb
1150,witchleaf,VBN,Not verb
1151,wittol,VBN,Not verb
1152,woeworn,VBN,Not verb
1153,woodbined,VBN,Not verb
1154,worsted,VBN,Not verb
1155,wraith,VBN,Not verb
1156,writhed,VBN,(흔히 극심한 고통으로) 온몸을 비틀다
1157,written,VBN,Not verb
1158,yellowthorn,VBN,Not verb
1159,yellowweed,VBN,Not verb
